p_pdb_id,Residue length,actual_hinge_cnt,sigma,average_delta_g
pdb7b82_A_original_CA_coordinates.csv,105,3,0.5,43.3664
pdb8q1n_A_original_CA_coordinates.csv,320,3,0.5,6.97886
pdb7fzt_A_original_CA_coordinates.csv,130,3,0.5,32.5157
pdb6ach_A_original_CA_coordinates.csv,364,3,0.5,568.81
pdb3kae_A_original_CA_coordinates.csv,225,3,0.5,7.2136
pdb5hvy_A_original_CA_coordinates.csv,335,3,0.5,64.8712
pdb6iv7_A_original_CA_coordinates.csv,386,3,0.5,0.400486
pdb5n0g_A_original_CA_coordinates.csv,208,3,0.5,50.0963
pdb6g8t_A_original_CA_coordinates.csv,106,3,0.5,0.213244
pdb4cn9_A_original_CA_coordinates.csv,397,3,0.5,48.7733
pdb6z2o_A_original_CA_coordinates.csv,354,3,0.5,0.807898
pdb6t5l_A_original_CA_coordinates.csv,224,3,0.5,0.569278
pdb4r66_A_original_CA_coordinates.csv,326,3,0.5,81.2185
pdb5pjt_A_original_CA_coordinates.csv,331,3,0.5,9.35629
pdb6lul_B_original_CA_coordinates.csv,224,3,0.5,2.33486
pdb2rr6_A_original_CA_coordinates.csv,168,3,0.5,4.30921
pdb3ioj_A_original_CA_coordinates.csv,284,3,0.5,2.07832
pdb3ckg_A_original_CA_coordinates.csv,236,3,0.5,0.939224
pdb5uav_A_original_CA_coordinates.csv,278,3,0.5,7.13792
pdb8i4j_A_original_CA_coordinates.csv,220,3,0.5,1.67997
pdb6lqo_A_original_CA_coordinates.csv,258,3,0.5,0.551911
pdb3fj1_A_original_CA_coordinates.csv,326,3,0.5,53.1101
pdb4pg7_A_original_CA_coordinates.csv,402,3,0.5,1.24256
pdb2qnl_A_original_CA_coordinates.csv,159,3,0.5,0.288862
pdb7tl4_A_original_CA_coordinates.csv,184,3,0.5,3.21047
pdb6prc_C_original_CA_coordinates.csv,332,3,0.5,2.07503
pdb1fdt_A_original_CA_coordinates.csv,285,3,0.5,55.9139
pdb6c8q_A_original_CA_coordinates.csv,268,3,0.5,2.65951
pdb6oe6_A_original_CA_coordinates.csv,127,3,0.5,38.1785
pdb4l7t_A_original_CA_coordinates.csv,490,3,0.5,17.7206
pdb6btf_A_original_CA_coordinates.csv,317,3,0.5,81.2596
pdb5r96_A_original_CA_coordinates.csv,347,3,0.5,11.3785
pdb3smv_A_original_CA_coordinates.csv,233,3,0.5,5.10273
pdb2fvv_A_original_CA_coordinates.csv,135,3,0.5,1.33619
pdb3cg6_A_original_CA_coordinates.csv,131,3,0.5,3.52068
pdb3hob_M_original_CA_coordinates.csv,156,3,0.5,8.05973
pdb3zjf_A_original_CA_coordinates.csv,322,3,0.5,34.4786
pdb8tuv_A_original_CA_coordinates.csv,425,3,0.5,0.573255
pdb4ok3_A_original_CA_coordinates.csv,426,3,0.5,9.294
pdb5ii8_A_original_CA_coordinates.csv,131,3,0.5,3.24342
pdb5v0r_A_original_CA_coordinates.csv,145,3,0.5,7.99388
pdb7lp0_A_original_CA_coordinates.csv,111,3,0.5,0.252899
pdb3as5_A_original_CA_coordinates.csv,183,3,0.5,0.111522
pdb7bqi_A_original_CA_coordinates.csv,174,3,0.5,3.15999
pdb4yk9_A_original_CA_coordinates.csv,142,3,0.5,69.085
pdb4dl2_A_original_CA_coordinates.csv,428,3,0.5,0.554167
pdb6y4w_A_original_CA_coordinates.csv,341,3,0.5,278.684
pdb4ega_A_original_CA_coordinates.csv,522,3,0.5,2.77715
pdb3ndo_A_original_CA_coordinates.csv,225,3,0.5,0.589651
pdb1x7x_A_original_CA_coordinates.csv,370,3,0.5,3.40184
pdb6zzj_A_original_CA_coordinates.csv,240,3,0.5,58.1499
pdb2vfo_A_original_CA_coordinates.csv,555,3,0.5,443.287
pdb5q3r_A_original_CA_coordinates.csv,341,3,0.5,197.773
pdb7lmf_A_original_CA_coordinates.csv,305,3,0.5,75.927
pdb7vj6_A_original_CA_coordinates.csv,453,3,0.5,14.9115
pdb6n0q_A_original_CA_coordinates.csv,257,3,0.5,5.39453
pdb5moc_A_original_CA_coordinates.csv,227,3,0.5,19.8203
pdb3ugq_A_original_CA_coordinates.csv,426,3,0.5,2.4233
pdb2kct_A_original_CA_coordinates.csv,88,3,0.5,1.7387
pdb7trl_A_original_CA_coordinates.csv,90,3,0.5,20.5691
pdb1ak7_A_original_CA_coordinates.csv,174,3,0.5,0.753239
pdb1j7q_A_original_CA_coordinates.csv,86,3,0.5,0.406274
pdb2c0c_A_original_CA_coordinates.csv,353,3,0.5,1.46286
pdb5yrd_A_original_CA_coordinates.csv,241,3,0.5,8.8662
pdb3ch2_X_original_CA_coordinates.csv,256,3,0.5,1.00222
pdb6aw6_A_original_CA_coordinates.csv,216,3,0.5,41.727
pdb3vcz_A_original_CA_coordinates.csv,127,3,0.5,10.4578
pdb3x2k_A_original_CA_coordinates.csv,180,3,0.5,3.4831
pdb4qcd_A_original_CA_coordinates.csv,242,3,0.5,7.76263
pdb1z8m_A_original_CA_coordinates.csv,88,3,0.5,17.4291
pdb5r86_A_original_CA_coordinates.csv,149,3,0.5,6.40733
pdb4yvy_A_original_CA_coordinates.csv,256,3,0.5,10.211
pdb5hf1_A_original_CA_coordinates.csv,117,3,0.5,28.818
pdb7qwj_A_original_CA_coordinates.csv,298,3,0.5,2.45196
pdb7l3i_A_original_CA_coordinates.csv,162,3,0.5,0.120529
pdb5sua_A_original_CA_coordinates.csv,237,3,0.5,4.02985
pdb7p1q_A_original_CA_coordinates.csv,383,3,0.5,1.30175
pdb2lll_A_original_CA_coordinates.csv,121,3,0.5,5.10188
pdb4lil_A_original_CA_coordinates.csv,370,3,0.5,27.2209
pdb5c0u_A_original_CA_coordinates.csv,208,3,0.5,3.28597
pdb4w7k_A_original_CA_coordinates.csv,446,3,0.5,127.728
pdb1koi_A_original_CA_coordinates.csv,184,3,0.5,32.1979
pdb2c4e_A_original_CA_coordinates.csv,299,3,0.5,511.521
pdb5jcz_A_original_CA_coordinates.csv,172,3,0.5,4.98617
pdb7t5r_A_original_CA_coordinates.csv,257,3,0.5,0.165343
pdb4ptm_A_original_CA_coordinates.csv,397,3,0.5,59.5713
pdb6y80_A_original_CA_coordinates.csv,347,3,0.5,0.196465
pdb4dqj_A_original_CA_coordinates.csv,137,3,0.5,13.6756
pdb6tpc_A_original_CA_coordinates.csv,305,3,0.5,98.7644
pdb8d9c_A_original_CA_coordinates.csv,354,3,0.5,15.0184
pdb7mk3_A_original_CA_coordinates.csv,361,3,0.5,52.4589
pdb6pna_A_original_CA_coordinates.csv,415,3,0.5,26.4919
pdb3zpm_A_original_CA_coordinates.csv,211,3,0.5,42.5071
pdb3vg1_A_original_CA_coordinates.csv,376,3,0.5,34.2108
pdb6tbe_A_original_CA_coordinates.csv,116,3,0.5,8.76985
pdb5qrh_A_original_CA_coordinates.csv,171,3,0.5,25.7088
pdb3gt4_A_original_CA_coordinates.csv,279,3,0.5,2.43659
pdb4zcg_A_original_CA_coordinates.csv,342,3,0.5,24.8538
pdb5vcy_A_original_CA_coordinates.csv,296,3,0.5,2.07218
pdb5ymx_A_original_CA_coordinates.csv,202,3,0.5,4.66332
pdb7pj8_A_original_CA_coordinates.csv,161,3,0.5,37.3787
pdb1evq_A_original_CA_coordinates.csv,304,3,0.5,1.48531
pdb5gr2_A_original_CA_coordinates.csv,755,3,0.5,0.924678
pdb5nu9_A_original_CA_coordinates.csv,174,3,0.5,1.77503
pdb5ggi_A_original_CA_coordinates.csv,394,3,0.5,48.8666
pdb6l72_A_original_CA_coordinates.csv,294,3,0.5,167.533
pdb6ood_A_original_CA_coordinates.csv,155,3,0.5,2.66441
pdb5psl_A_original_CA_coordinates.csv,121,3,0.5,0.154449
pdb5kn9_A_original_CA_coordinates.csv,222,3,0.5,0.294898
pdb8pku_A_original_CA_coordinates.csv,290,3,0.5,6.70852
pdb3f1p_A_original_CA_coordinates.csv,114,3,0.5,0.590147
pdb5d7d_A_original_CA_coordinates.csv,193,3,0.5,3.03126
pdb6fmw_A_original_CA_coordinates.csv,270,3,0.5,3.17026
pdb6cf8_A_original_CA_coordinates.csv,510,3,0.5,4.48056
pdb7eyk_A_original_CA_coordinates.csv,92,3,0.5,15.5957
pdb4hh5_A_original_CA_coordinates.csv,163,3,0.5,0.720806
pdb5qzz_A_original_CA_coordinates.csv,237,3,0.5,62.4003
pdb1k0x_A_original_CA_coordinates.csv,108,3,0.5,5.97812
pdb2mxx_A_original_CA_coordinates.csv,179,3,0.5,17.751
pdb3ld3_A_original_CA_coordinates.csv,171,3,0.5,65.5582
pdb6np1_A_original_CA_coordinates.csv,268,3,0.5,637.767
pdb5reu_A_original_CA_coordinates.csv,304,3,0.5,4.36613
pdb2oym_A_original_CA_coordinates.csv,434,3,0.5,14.1899
pdb4pkr_A_original_CA_coordinates.csv,495,3,0.5,29.7628
pdb6ct3_A_original_CA_coordinates.csv,249,3,0.5,175.684
pdb2mg5_A_original_CA_coordinates.csv,148,3,0.5,0.194316
pdb8h5p_A_original_CA_coordinates.csv,306,3,0.5,11.8655
pdb7gd1_A_original_CA_coordinates.csv,304,3,0.5,8.44144
pdb4i8i_A_original_CA_coordinates.csv,250,3,0.5,59.0266
pdb7fo7_A_original_CA_coordinates.csv,237,3,0.5,5.16662
pdb5tcw_A_original_CA_coordinates.csv,298,3,0.5,91.3986
pdb2osr_A_original_CA_coordinates.csv,87,3,0.5,2.21953
pdb5s2a_A_original_CA_coordinates.csv,165,3,0.5,10.6173
pdb4qqs_A_original_CA_coordinates.csv,312,3,0.5,8.60731
pdb3pa4_A_original_CA_coordinates.csv,257,3,0.5,52.2189
pdb7zww_A_original_CA_coordinates.csv,131,3,0.5,3.66541
pdb4irl_A_original_CA_coordinates.csv,462,3,0.5,43.8715
pdb2zby_A_original_CA_coordinates.csv,400,3,0.5,70.8944
pdb2rei_A_original_CA_coordinates.csv,277,3,0.5,19.8405
pdb1yux_A_original_CA_coordinates.csv,200,3,0.5,13.7859
pdb4qu0_A_original_CA_coordinates.csv,240,3,0.5,47.614
pdb8fqq_A_original_CA_coordinates.csv,355,3,0.5,46.0334
pdb7bpl_A_original_CA_coordinates.csv,110,3,0.5,7.19833
pdb5ujp_A_original_CA_coordinates.csv,112,3,0.5,5.2107
pdb3c72_A_original_CA_coordinates.csv,306,3,0.5,1.43836
pdb6ojx_A_original_CA_coordinates.csv,353,3,0.5,13.058
pdb5cno_A_original_CA_coordinates.csv,300,3,0.5,22.92
pdb5pfi_A_original_CA_coordinates.csv,115,3,0.5,100.424
pdb6gmi_A_original_CA_coordinates.csv,120,3,0.5,15.9994
pdb4baj_A_original_CA_coordinates.csv,366,3,0.5,335.495
pdb5iqs_A_original_CA_coordinates.csv,280,3,0.5,2.55469
pdb2y3h_A_original_CA_coordinates.csv,110,3,0.5,0.068584
pdb5hyq_A_original_CA_coordinates.csv,213,3,0.5,34.2168
pdb2hpg_A_original_CA_coordinates.csv,308,3,0.5,5.80784
pdb3f9t_A_original_CA_coordinates.csv,385,3,0.5,5.3183
pdb2dlx_A_original_CA_coordinates.csv,153,3,0.5,102.743
pdb1ug2_A_original_CA_coordinates.csv,95,3,0.5,0.652341
pdb4cyq_A_original_CA_coordinates.csv,411,3,0.5,4.70454
pdb5weq_A_original_CA_coordinates.csv,211,3,0.5,1.32112
pdb4udt_A_original_CA_coordinates.csv,202,3,0.5,0.250995
pdb6imu_A_original_CA_coordinates.csv,494,3,0.5,18.3839
pdb6xr7_A_original_CA_coordinates.csv,287,3,0.5,8.98253
pdb6dg1_A_original_CA_coordinates.csv,105,3,0.5,1.7594
pdb3q5o_A_original_CA_coordinates.csv,100,3,0.5,10.9116
pdb6xu3_A_original_CA_coordinates.csv,320,3,0.5,0.999927
pdb7epj_A_original_CA_coordinates.csv,101,3,0.5,15.0814
pdb3ihg_A_original_CA_coordinates.csv,535,3,0.5,12.2333
pdb3t7f_A_original_CA_coordinates.csv,288,3,0.5,30.0892
pdb2ppe_A_original_CA_coordinates.csv,336,3,0.5,5.64119
pdb5z9k_A_original_CA_coordinates.csv,123,3,0.5,37.0614
pdb4axb_A_original_CA_coordinates.csv,526,3,0.5,11.2158
pdb2m8t_A_original_CA_coordinates.csv,112,3,0.5,4.81531
pdb5c0f_A_original_CA_coordinates.csv,277,3,0.5,61.8349
pdb4azd_A_original_CA_coordinates.csv,122,3,0.5,0.809199
pdb7puf_A_original_CA_coordinates.csv,295,3,0.5,4.89695
pdb5cgk_A_original_CA_coordinates.csv,129,3,0.5,0.712407
pdb5fmd_A_original_CA_coordinates.csv,624,3,0.5,3.51958
pdb6tol_A_original_CA_coordinates.csv,130,3,0.5,0.282606
pdb8k9y_A_original_CA_coordinates.csv,322,3,0.5,0.104568
pdb7b8b_A_original_CA_coordinates.csv,369,3,0.5,81.056
pdb6zy1_A_original_CA_coordinates.csv,700,3,0.5,1.62025
pdb5kph_A_original_CA_coordinates.csv,85,3,0.5,0.209666
pdb7lv1_C_original_CA_coordinates.csv,106,3,0.5,7.81019
pdb5qet_A_original_CA_coordinates.csv,282,3,0.5,8.75234
pdb2cp3_A_original_CA_coordinates.csv,84,3,0.5,1.92264
pdb5vgl_A_original_CA_coordinates.csv,154,3,0.5,12.2743
pdb6qsp_A_original_CA_coordinates.csv,399,3,0.5,1.65781
pdb3cxg_A_original_CA_coordinates.csv,122,3,0.5,3.99191
pdb8ghy_A_original_CA_coordinates.csv,362,3,0.5,66.1673
pdb6v6o_D_original_CA_coordinates.csv,314,3,0.5,12.2402
pdb6thj_A_original_CA_coordinates.csv,139,3,0.5,2.33227
pdb4r8s_A_original_CA_coordinates.csv,256,3,0.5,1.50742
pdb7sjb_A_original_CA_coordinates.csv,137,3,0.5,4.79187
pdb6djg_A_original_CA_coordinates.csv,438,3,0.5,1.18643
pdb6x1r_A_original_CA_coordinates.csv,94,3,0.5,2.80327
pdb4iv0_A_original_CA_coordinates.csv,263,3,0.5,4.4819
pdb2agt_A_original_CA_coordinates.csv,316,3,0.5,23.3287
pdb3s2v_A_original_CA_coordinates.csv,254,3,0.5,59.3264
pdb3gqs_A_original_CA_coordinates.csv,100,3,0.5,3.98606
pdb7u9f_A_original_CA_coordinates.csv,454,3,0.5,18.3843
pdb2hqn_A_original_CA_coordinates.csv,109,3,0.5,0.339244
pdb4c9n_A_original_CA_coordinates.csv,408,3,0.5,33.096
pdb5vyo_A_original_CA_coordinates.csv,189,3,0.5,12.4338
pdb5pd2_A_original_CA_coordinates.csv,115,3,0.5,0.157146
pdb2gvi_A_original_CA_coordinates.csv,195,3,0.5,2.08543
pdb2z59_A_original_CA_coordinates.csv,109,3,0.5,75.7477
pdb4key_A_original_CA_coordinates.csv,450,3,0.5,62.7678
pdb6pfs_A_original_CA_coordinates.csv,228,3,0.5,75.2664
pdb4ebj_A_original_CA_coordinates.csv,254,3,0.5,6.91164
pdb7s8z_A_original_CA_coordinates.csv,209,3,0.5,4.54891
pdb5tg4_A_original_CA_coordinates.csv,242,3,0.5,81.4584
pdb3lho_A_original_CA_coordinates.csv,250,3,0.5,1.2567
pdb5rfa_A_original_CA_coordinates.csv,301,3,0.5,85.0298
pdb4ttp_A_original_CA_coordinates.csv,201,3,0.5,2.15099
pdb5hqj_A_original_CA_coordinates.csv,280,3,0.5,15.0212
pdb8duy_A_original_CA_coordinates.csv,390,3,0.5,8.79086
pdb5qpt_A_original_CA_coordinates.csv,360,3,0.5,3.7064
pdb7ajw_A_original_CA_coordinates.csv,329,3,0.5,12.041
pdb5uih_A_original_CA_coordinates.csv,159,3,0.5,27.3985
pdb6zsk_A_original_CA_coordinates.csv,136,3,0.5,137.411
pdb6gpw_A_original_CA_coordinates.csv,209,3,0.5,4.89157
pdb4gt6_A_original_CA_coordinates.csv,374,3,0.5,0.0324504
pdb6xuj_A_original_CA_coordinates.csv,224,3,0.5,34.8771
pdb6vdl_A_original_CA_coordinates.csv,200,3,0.5,5.07832
pdb3fhf_A_original_CA_coordinates.csv,212,3,0.5,63.6974
pdb3mmf_A_original_CA_coordinates.csv,257,3,0.5,1.04554
pdb3vb4_A_original_CA_coordinates.csv,301,3,0.5,0.316735
pdb7vhe_A_original_CA_coordinates.csv,283,3,0.5,22.4584
pdb2eqy_A_original_CA_coordinates.csv,122,3,0.5,0.608675
pdb3v2o_A_original_CA_coordinates.csv,158,3,0.5,14.7503
pdb1pl8_A_original_CA_coordinates.csv,356,3,0.5,178.009
pdb6nkb_A_original_CA_coordinates.csv,227,3,0.5,72.6015
pdb5b78_A_original_CA_coordinates.csv,119,3,0.5,0.382584
pdb6etp_A_original_CA_coordinates.csv,124,3,0.5,0.267185
pdb4xv6_A_original_CA_coordinates.csv,289,3,0.5,1.20058
pdb7f51_A_original_CA_coordinates.csv,287,3,0.5,8.45067
pdb3ha8_A_original_CA_coordinates.csv,342,3,0.5,9.38813
pdb6lje_A_original_CA_coordinates.csv,101,3,0.5,12.6564
pdb8cj5_A_original_CA_coordinates.csv,908,3,0.5,0.0311701
pdb5elv_A_original_CA_coordinates.csv,263,3,0.5,49.9601
pdb3d53_A_original_CA_coordinates.csv,170,3,0.5,1.79378
pdb8em5_A_original_CA_coordinates.csv,92,3,0.5,50.393
pdb4f10_A_original_CA_coordinates.csv,353,3,0.5,3.05639
pdb3lat_A_original_CA_coordinates.csv,207,3,0.5,0.291047
pdb4e3m_A_original_CA_coordinates.csv,358,3,0.5,47.1166
pdb5wa9_A_original_CA_coordinates.csv,115,3,0.5,0.898784
pdb4uuo_A_original_CA_coordinates.csv,328,3,0.5,23.3886
pdb4prn_A_original_CA_coordinates.csv,276,3,0.5,45.3664
pdb7bnh_A_original_CA_coordinates.csv,96,3,0.5,1.1009
pdb5oss_A_original_CA_coordinates.csv,443,3,0.5,12.6101
pdb5zha_A_original_CA_coordinates.csv,263,3,0.5,1.81921
pdb5g1x_A_original_CA_coordinates.csv,262,3,0.5,0.574237
pdb7aq3_A_original_CA_coordinates.csv,568,3,0.5,282.922
pdb5yum_A_original_CA_coordinates.csv,91,3,0.5,7.32517
pdb7s0n_A_original_CA_coordinates.csv,122,3,0.5,2.14151
pdb4c73_A_original_CA_coordinates.csv,414,3,0.5,61.149
pdb3fgy_A_original_CA_coordinates.csv,132,3,0.5,8.83187
pdb2bbh_A_original_CA_coordinates.csv,220,3,0.5,0.193557
pdb7p27_A_original_CA_coordinates.csv,160,3,0.5,0.289477
pdb4ysa_A_original_CA_coordinates.csv,294,3,0.5,135.892
pdb8fdl_A_original_CA_coordinates.csv,141,3,0.5,15.1724
pdb3ifo_H_original_CA_coordinates.csv,216,3,0.5,59.4252
pdb5qdn_A_original_CA_coordinates.csv,282,3,0.5,2.71884
pdb5nci_A_original_CA_coordinates.csv,262,3,0.5,2.43282
pdb6smw_A_original_CA_coordinates.csv,475,3,0.5,56.5211
pdb3on7_A_original_CA_coordinates.csv,263,3,0.5,31.3586
pdb3gpu_A_original_CA_coordinates.csv,251,3,0.5,0.100622
pdb6jym_A_original_CA_coordinates.csv,704,3,0.5,0.410441
pdb4d3a_A_original_CA_coordinates.csv,404,3,0.5,3.91091
pdb7vzq_A_original_CA_coordinates.csv,674,3,0.5,0.020178
pdb3u0x_A_original_CA_coordinates.csv,290,3,0.5,0.727103
pdb4y3d_A_original_CA_coordinates.csv,330,3,0.5,33.6683
pdb3nok_A_original_CA_coordinates.csv,234,3,0.5,12.9125
pdb8bbu_A_original_CA_coordinates.csv,121,3,0.5,5.17409
pdb6yea_A_original_CA_coordinates.csv,170,3,0.5,49.7786
pdb4hno_A_original_CA_coordinates.csv,285,3,0.5,2.35428
pdb5ub4_A_original_CA_coordinates.csv,278,3,0.5,1.53394
pdb4fb1_A_original_CA_coordinates.csv,354,3,0.5,7.74945
pdb2vw5_A_original_CA_coordinates.csv,214,3,0.5,193.151
pdb4xvt_G_original_CA_coordinates.csv,341,3,0.5,6.4019
pdb1snr_A_original_CA_coordinates.csv,336,3,0.5,9.16119
pdb5aoh_A_original_CA_coordinates.csv,265,3,0.5,52.43
pdb5wk0_A_original_CA_coordinates.csv,156,3,0.5,4.25104
pdb4gk1_A_original_CA_coordinates.csv,134,3,0.5,36.3321
pdb2mm3_A_original_CA_coordinates.csv,127,3,0.5,0.767542
pdb4ied_A_original_CA_coordinates.csv,241,3,0.5,5.36617
pdb7o82_A_original_CA_coordinates.csv,437,3,0.5,1134.21
pdb3bgv_A_original_CA_coordinates.csv,269,3,0.5,246.772
pdb3m2i_A_original_CA_coordinates.csv,291,3,0.5,0.666736
pdb6zu3_A_original_CA_coordinates.csv,230,3,0.5,25.5799
pdb3o6h_A_original_CA_coordinates.csv,261,3,0.5,44.8361
pdb5ugf_A_original_CA_coordinates.csv,286,3,0.5,0.986377
pdb5wof_A_original_CA_coordinates.csv,84,3,0.5,0.140238
pdb3dhj_A_original_CA_coordinates.csv,100,3,0.5,2.77997
pdb4z6b_A_original_CA_coordinates.csv,282,3,0.5,46.5069
pdb5sha_A_original_CA_coordinates.csv,313,3,0.5,59.7343
pdb4l7e_A_original_CA_coordinates.csv,180,3,0.5,24.5043
pdb3n7c_A_original_CA_coordinates.csv,107,3,0.5,0.823347
pdb3vo0_A_original_CA_coordinates.csv,466,3,0.5,240.4
pdb7gbt_A_original_CA_coordinates.csv,304,3,0.5,2.34064
pdb3c6x_A_original_CA_coordinates.csv,256,3,0.5,1.48127
pdb4wnk_A_original_CA_coordinates.csv,499,3,0.5,13.2795
pdb6eu6_A_original_CA_coordinates.csv,405,3,0.5,12.4351
pdb3fse_A_original_CA_coordinates.csv,328,3,0.5,3.41433
pdb6l4n_A_original_CA_coordinates.csv,90,3,0.5,161.528
pdb1j8b_A_original_CA_coordinates.csv,85,3,0.5,0.0776815
pdb2d9f_A_original_CA_coordinates.csv,135,3,0.5,2.00049
pdb2vxv_H_original_CA_coordinates.csv,214,3,0.5,92.2704
pdb6qqi_A_original_CA_coordinates.csv,116,3,0.5,3.50248
pdb8oiv_A_original_CA_coordinates.csv,293,3,0.5,30.0723
