p_pdb_id,Residue length,actual_hinge_cnt,sigma,delta_g
pdb7tl4_A_original_CA_coordinates.csv,184,2,0.5,3891.82
pdb6prc_C_original_CA_coordinates.csv,332,2,0.5,1878.71
pdb1fdt_A_original_CA_coordinates.csv,285,2,0.5,2891.31
pdb6c8q_A_original_CA_coordinates.csv,268,2,0.5,3100.31
pdb6oe6_A_original_CA_coordinates.csv,127,2,0.5,394.07
pdb4l7t_A_original_CA_coordinates.csv,490,2,0.5,1029.44
pdb6btf_A_original_CA_coordinates.csv,317,2,0.5,296.959
pdb5r96_A_original_CA_coordinates.csv,347,2,0.5,1753.23
pdb3smv_A_original_CA_coordinates.csv,233,2,0.5,6530.07
pdb2fvv_A_original_CA_coordinates.csv,135,2,0.5,545.854
pdb3cg6_A_original_CA_coordinates.csv,131,2,0.5,976.197
pdb3hob_M_original_CA_coordinates.csv,156,2,0.5,628.083
pdb3zjf_A_original_CA_coordinates.csv,322,2,0.5,32949.6
pdb8tuv_A_original_CA_coordinates.csv,425,2,0.5,1496.1
pdb4ok3_A_original_CA_coordinates.csv,426,2,0.5,1224.91
pdb5ii8_A_original_CA_coordinates.csv,131,2,0.5,3265.02
pdb5v0r_A_original_CA_coordinates.csv,145,2,0.5,2451.89
pdb7lp0_A_original_CA_coordinates.csv,111,2,0.5,21.6808
pdb3as5_A_original_CA_coordinates.csv,183,2,0.5,2393.54
pdb7bqi_A_original_CA_coordinates.csv,174,2,0.5,2603.82
pdb4yk9_A_original_CA_coordinates.csv,142,2,0.5,139.831
pdb4dl2_A_original_CA_coordinates.csv,428,2,0.5,10602.4
pdb6y4w_A_original_CA_coordinates.csv,341,2,0.5,3584.31
pdb4ega_A_original_CA_coordinates.csv,522,2,0.5,720.241
pdb3ndo_A_original_CA_coordinates.csv,225,2,0.5,1381.99
pdb1x7x_A_original_CA_coordinates.csv,370,2,0.5,21680.1
pdb6zzj_A_original_CA_coordinates.csv,240,2,0.5,474.685
pdb2vfo_A_original_CA_coordinates.csv,555,2,0.5,13304.4
pdb5q3r_A_original_CA_coordinates.csv,341,2,0.5,959.873
pdb7lmf_A_original_CA_coordinates.csv,305,2,0.5,9055.04
pdb7vj6_A_original_CA_coordinates.csv,453,2,0.5,1036.02
pdb6n0q_A_original_CA_coordinates.csv,257,2,0.5,1212.98
pdb5moc_A_original_CA_coordinates.csv,227,2,0.5,905.589
pdb3ugq_A_original_CA_coordinates.csv,426,2,0.5,925.441
pdb2kct_A_original_CA_coordinates.csv,88,2,0.5,58.3052
pdb7trl_A_original_CA_coordinates.csv,90,2,0.5,74.2508
pdb1ak7_A_original_CA_coordinates.csv,174,2,0.5,2990.11
pdb1j7q_A_original_CA_coordinates.csv,86,2,0.5,2321.03
pdb2c0c_A_original_CA_coordinates.csv,353,2,0.5,605.22
pdb5yrd_A_original_CA_coordinates.csv,241,2,0.5,13365.6
pdb3ch2_X_original_CA_coordinates.csv,256,2,0.5,407.774
pdb6aw6_A_original_CA_coordinates.csv,216,2,0.5,499.068
pdb3vcz_A_original_CA_coordinates.csv,127,2,0.5,1082.14
pdb3x2k_A_original_CA_coordinates.csv,180,2,0.5,535.69
pdb4qcd_A_original_CA_coordinates.csv,242,2,0.5,1011.92
pdb1z8m_A_original_CA_coordinates.csv,88,2,0.5,190.951
pdb5r86_A_original_CA_coordinates.csv,149,2,0.5,375.024
pdb2wpt_A_original_CA_coordinates.csv,82,2,0.5,127.714
pdb4yvy_A_original_CA_coordinates.csv,256,2,0.5,850.13
pdb5hf1_A_original_CA_coordinates.csv,117,2,0.5,8.49357
pdb7qwj_A_original_CA_coordinates.csv,298,2,0.5,179.718
pdb7l3i_A_original_CA_coordinates.csv,162,2,0.5,78.4914
pdb5sua_A_original_CA_coordinates.csv,237,2,0.5,1876.66
pdb7p1q_A_original_CA_coordinates.csv,383,2,0.5,1926.51
pdb2lll_A_original_CA_coordinates.csv,121,2,0.5,3686.81
pdb4lil_A_original_CA_coordinates.csv,370,2,0.5,2953.75
pdb5c0u_A_original_CA_coordinates.csv,208,2,0.5,1698.28
pdb4w7k_A_original_CA_coordinates.csv,446,2,0.5,3524.48
pdb1koi_A_original_CA_coordinates.csv,184,2,0.5,303.171
pdb2k5n_A_original_CA_coordinates.csv,74,2,0.5,147.289
pdb2c4e_A_original_CA_coordinates.csv,299,2,0.5,1164.61
pdb5jcz_A_original_CA_coordinates.csv,172,2,0.5,1444.04
pdb7t5r_A_original_CA_coordinates.csv,257,2,0.5,993.397
pdb4ptm_A_original_CA_coordinates.csv,397,2,0.5,16807.2
pdb6y80_A_original_CA_coordinates.csv,347,2,0.5,1541.72
pdb4dqj_A_original_CA_coordinates.csv,137,2,0.5,286.822
pdb6tpc_A_original_CA_coordinates.csv,305,2,0.5,365.862
pdb8d9c_A_original_CA_coordinates.csv,354,2,0.5,385.775
pdb7mk3_A_original_CA_coordinates.csv,361,2,0.5,261.708
pdb6pna_A_original_CA_coordinates.csv,415,2,0.5,1028.05
pdb3zpm_A_original_CA_coordinates.csv,211,2,0.5,2471.53
pdb3vg1_A_original_CA_coordinates.csv,376,2,0.5,2525.57
pdb6tbe_A_original_CA_coordinates.csv,116,2,0.5,147.098
pdb5qrh_A_original_CA_coordinates.csv,171,2,0.5,2329.95
pdb3gt4_A_original_CA_coordinates.csv,279,2,0.5,1255.89
pdb4zcg_A_original_CA_coordinates.csv,342,2,0.5,5785.7
pdb5vcy_A_original_CA_coordinates.csv,296,2,0.5,81.3471
pdb5ymx_A_original_CA_coordinates.csv,202,2,0.5,2188.58
pdb7pj8_A_original_CA_coordinates.csv,161,2,0.5,11.1291
pdb1evq_A_original_CA_coordinates.csv,304,2,0.5,2674.91
pdb5gr2_A_original_CA_coordinates.csv,755,2,0.5,5370.2
pdb5nu9_A_original_CA_coordinates.csv,174,2,0.5,2263.97
pdb5ggi_A_original_CA_coordinates.csv,394,2,0.5,3870.2
pdb6l72_A_original_CA_coordinates.csv,294,2,0.5,5135.07
pdb6ood_A_original_CA_coordinates.csv,155,2,0.5,756.81
pdb5psl_A_original_CA_coordinates.csv,121,2,0.5,284.664
pdb5kn9_A_original_CA_coordinates.csv,222,2,0.5,5951.13
pdb8pku_A_original_CA_coordinates.csv,290,2,0.5,1327.67
pdb3f1p_A_original_CA_coordinates.csv,114,2,0.5,165.566
pdb5d7d_A_original_CA_coordinates.csv,193,2,0.5,268.781
pdb6fmw_A_original_CA_coordinates.csv,270,2,0.5,3074.07
pdb6cf8_A_original_CA_coordinates.csv,510,2,0.5,734.085
pdb7eyk_A_original_CA_coordinates.csv,92,2,0.5,383.835
pdb4hh5_A_original_CA_coordinates.csv,163,2,0.5,58.9838
pdb5qzz_A_original_CA_coordinates.csv,237,2,0.5,952.384
pdb1k0x_A_original_CA_coordinates.csv,108,2,0.5,221.952
pdb2mxx_A_original_CA_coordinates.csv,179,2,0.5,119.249
pdb3ld3_A_original_CA_coordinates.csv,171,2,0.5,1791.2
pdb6np1_A_original_CA_coordinates.csv,268,2,0.5,557.606
pdb5reu_A_original_CA_coordinates.csv,304,2,0.5,6880.99
pdb2oym_A_original_CA_coordinates.csv,434,2,0.5,440.977
pdb4pkr_A_original_CA_coordinates.csv,495,2,0.5,4330.21
pdb6ct3_A_original_CA_coordinates.csv,249,2,0.5,4109.19
pdb2mg5_A_original_CA_coordinates.csv,148,2,0.5,1645.16
pdb8h5p_A_original_CA_coordinates.csv,306,2,0.5,1467.81
pdb7gd1_A_original_CA_coordinates.csv,304,2,0.5,314.366
pdb4i8i_A_original_CA_coordinates.csv,250,2,0.5,2227.92
pdb7fo7_A_original_CA_coordinates.csv,237,2,0.5,981.481
pdb5tcw_A_original_CA_coordinates.csv,298,2,0.5,1260.08
pdb2osr_A_original_CA_coordinates.csv,87,2,0.5,233.226
pdb5s2a_A_original_CA_coordinates.csv,165,2,0.5,59.9519
pdb2k6m_S_original_CA_coordinates.csv,67,2,0.5,221.18
pdb4qqs_A_original_CA_coordinates.csv,312,2,0.5,2810.05
pdb3pa4_A_original_CA_coordinates.csv,257,2,0.5,527.489
pdb7zww_A_original_CA_coordinates.csv,131,2,0.5,799.618
pdb4irl_A_original_CA_coordinates.csv,462,2,0.5,99.9631
pdb2zby_A_original_CA_coordinates.csv,400,2,0.5,39.3782
pdb2rei_A_original_CA_coordinates.csv,277,2,0.5,1666.42
pdb2vp7_A_original_CA_coordinates.csv,66,2,0.5,51.3471
pdb1yux_A_original_CA_coordinates.csv,200,2,0.5,2210.55
pdb4qu0_A_original_CA_coordinates.csv,240,2,0.5,2978.01
pdb8fqq_A_original_CA_coordinates.csv,355,2,0.5,2300.77
pdb7bpl_A_original_CA_coordinates.csv,110,2,0.5,2012.46
pdb5ujp_A_original_CA_coordinates.csv,112,2,0.5,441.729
pdb3c72_A_original_CA_coordinates.csv,306,2,0.5,459.953
pdb6ojx_A_original_CA_coordinates.csv,353,2,0.5,1594.9
pdb5cno_A_original_CA_coordinates.csv,300,2,0.5,738.86
pdb5pfi_A_original_CA_coordinates.csv,115,2,0.5,15.3394
pdb6gmi_A_original_CA_coordinates.csv,120,2,0.5,1159.06
pdb4baj_A_original_CA_coordinates.csv,366,2,0.5,996.997
pdb5iqs_A_original_CA_coordinates.csv,280,2,0.5,826.755
pdb2y3h_A_original_CA_coordinates.csv,110,2,0.5,1920.6
pdb5hyq_A_original_CA_coordinates.csv,213,2,0.5,291.555
pdb2hpg_A_original_CA_coordinates.csv,308,2,0.5,21376.7
pdb3f9t_A_original_CA_coordinates.csv,385,2,0.5,4617.15
pdb2dlx_A_original_CA_coordinates.csv,153,2,0.5,591.465
pdb1ug2_A_original_CA_coordinates.csv,95,2,0.5,1288.16
pdb4cyq_A_original_CA_coordinates.csv,411,2,0.5,802.326
pdb5weq_A_original_CA_coordinates.csv,211,2,0.5,529.057
pdb4udt_A_original_CA_coordinates.csv,202,2,0.5,937.863
pdb6imu_A_original_CA_coordinates.csv,494,2,0.5,5458.07
pdb6xr7_A_original_CA_coordinates.csv,287,2,0.5,1072.34
pdb6dg1_A_original_CA_coordinates.csv,105,2,0.5,94.7537
pdb3q5o_A_original_CA_coordinates.csv,100,2,0.5,126.16
pdb6xu3_A_original_CA_coordinates.csv,320,2,0.5,4004.31
pdb7epj_A_original_CA_coordinates.csv,101,2,0.5,1310.68
pdb3ihg_A_original_CA_coordinates.csv,535,2,0.5,232.785
pdb3t7f_A_original_CA_coordinates.csv,288,2,0.5,4548.34
pdb2ppe_A_original_CA_coordinates.csv,336,2,0.5,4705.72
pdb5z9k_A_original_CA_coordinates.csv,123,2,0.5,49.7698
pdb4axb_A_original_CA_coordinates.csv,526,2,0.5,2022.21
pdb2m8t_A_original_CA_coordinates.csv,112,2,0.5,213.287
pdb5c0f_A_original_CA_coordinates.csv,277,2,0.5,1731.6
pdb4azd_A_original_CA_coordinates.csv,122,2,0.5,701.795
pdb7puf_A_original_CA_coordinates.csv,295,2,0.5,1169.13
pdb5cgk_A_original_CA_coordinates.csv,129,2,0.5,821.553
pdb5fmd_A_original_CA_coordinates.csv,624,2,0.5,1489.92
pdb6tol_A_original_CA_coordinates.csv,130,2,0.5,1161.35
pdb8k9y_A_original_CA_coordinates.csv,322,2,0.5,4946.44
pdb7b8b_A_original_CA_coordinates.csv,369,2,0.5,134.773
pdb6zy1_A_original_CA_coordinates.csv,700,2,0.5,558.34
pdb5kph_A_original_CA_coordinates.csv,85,2,0.5,44.8962
pdb7lv1_C_original_CA_coordinates.csv,106,2,0.5,533.355
pdb5qet_A_original_CA_coordinates.csv,282,2,0.5,336.318
pdb2cp3_A_original_CA_coordinates.csv,84,2,0.5,101.806
pdb5vgl_A_original_CA_coordinates.csv,154,2,0.5,84.5976
pdb6qsp_A_original_CA_coordinates.csv,399,2,0.5,1984.49
pdb3cxg_A_original_CA_coordinates.csv,122,2,0.5,190.872
pdb8ghy_A_original_CA_coordinates.csv,362,2,0.5,1751.55
pdb6v6o_D_original_CA_coordinates.csv,314,2,0.5,5727.88
pdb6thj_A_original_CA_coordinates.csv,139,2,0.5,1149.28
pdb4r8s_A_original_CA_coordinates.csv,256,2,0.5,727.181
pdb7sjb_A_original_CA_coordinates.csv,137,2,0.5,259.013
pdb6djg_A_original_CA_coordinates.csv,438,2,0.5,3442.69
pdb6x1r_A_original_CA_coordinates.csv,94,2,0.5,153.605
pdb4iv0_A_original_CA_coordinates.csv,263,2,0.5,123.179
pdb2agt_A_original_CA_coordinates.csv,316,2,0.5,1922.86
pdb1nkl_A_original_CA_coordinates.csv,78,2,0.5,69.1451
pdb3s2v_A_original_CA_coordinates.csv,254,2,0.5,78.3681
pdb3gqs_A_original_CA_coordinates.csv,100,2,0.5,410.545
pdb7u9f_A_original_CA_coordinates.csv,454,2,0.5,6178.82
pdb2hqn_A_original_CA_coordinates.csv,109,2,0.5,66.9241
pdb4c9n_A_original_CA_coordinates.csv,408,2,0.5,1291.68
pdb5vyo_A_original_CA_coordinates.csv,189,2,0.5,219.833
pdb5pd2_A_original_CA_coordinates.csv,115,2,0.5,43.8879
pdb2gvi_A_original_CA_coordinates.csv,195,2,0.5,186.229
pdb2z59_A_original_CA_coordinates.csv,109,2,0.5,131.085
pdb4key_A_original_CA_coordinates.csv,450,2,0.5,14921.9
pdb6pfs_A_original_CA_coordinates.csv,228,2,0.5,210.439
pdb4ebj_A_original_CA_coordinates.csv,254,2,0.5,5468.94
pdb7s8z_A_original_CA_coordinates.csv,209,2,0.5,586.116
pdb5tg4_A_original_CA_coordinates.csv,242,2,0.5,2050.08
pdb3lho_A_original_CA_coordinates.csv,250,2,0.5,2609.11
pdb5rfa_A_original_CA_coordinates.csv,301,2,0.5,1695.97
pdb4ttp_A_original_CA_coordinates.csv,201,2,0.5,3887.39
pdb5hqj_A_original_CA_coordinates.csv,280,2,0.5,586.404
pdb8duy_A_original_CA_coordinates.csv,390,2,0.5,6678.34
pdb5qpt_A_original_CA_coordinates.csv,360,2,0.5,1870.4
pdb6r8k_B_original_CA_coordinates.csv,77,2,0.5,24.9049
pdb7ajw_A_original_CA_coordinates.csv,329,2,0.5,7160.25
pdb5uih_A_original_CA_coordinates.csv,159,2,0.5,1191.4
pdb6zsk_A_original_CA_coordinates.csv,136,2,0.5,316.776
pdb6gpw_A_original_CA_coordinates.csv,209,2,0.5,1371.03
pdb4gt6_A_original_CA_coordinates.csv,374,2,0.5,2036.19
pdb6xuj_A_original_CA_coordinates.csv,224,2,0.5,324.615
pdb6vdl_A_original_CA_coordinates.csv,200,2,0.5,318.448
pdb3fhf_A_original_CA_coordinates.csv,212,2,0.5,1862.81
pdb3mmf_A_original_CA_coordinates.csv,257,2,0.5,29.2113
pdb3vb4_A_original_CA_coordinates.csv,301,2,0.5,247.356
pdb7vhe_A_original_CA_coordinates.csv,283,2,0.5,615.691
pdb2eqy_A_original_CA_coordinates.csv,122,2,0.5,2271.4
pdb3v2o_A_original_CA_coordinates.csv,158,2,0.5,166.99
pdb1pl8_A_original_CA_coordinates.csv,356,2,0.5,505.404
pdb6nkb_A_original_CA_coordinates.csv,227,2,0.5,542.472
pdb5b78_A_original_CA_coordinates.csv,119,2,0.5,163.833
pdb6etp_A_original_CA_coordinates.csv,124,2,0.5,75.1827
pdb4xv6_A_original_CA_coordinates.csv,289,2,0.5,1185.94
pdb7f51_A_original_CA_coordinates.csv,287,2,0.5,1031.28
pdb3ha8_A_original_CA_coordinates.csv,342,2,0.5,1177.42
pdb6lje_A_original_CA_coordinates.csv,101,2,0.5,80.5585
pdb1gun_A_original_CA_coordinates.csv,67,2,0.5,37.6642
pdb8cj5_A_original_CA_coordinates.csv,908,2,0.5,21245.5
pdb5elv_A_original_CA_coordinates.csv,263,2,0.5,1170.9
pdb3d53_A_original_CA_coordinates.csv,170,2,0.5,609.097
pdb8em5_A_original_CA_coordinates.csv,92,2,0.5,1838.38
pdb4f10_A_original_CA_coordinates.csv,353,2,0.5,1107.32
pdb3lat_A_original_CA_coordinates.csv,207,2,0.5,358.707
pdb4e3m_A_original_CA_coordinates.csv,358,2,0.5,174.062
pdb5wa9_A_original_CA_coordinates.csv,115,2,0.5,1188.01
pdb4uuo_A_original_CA_coordinates.csv,328,2,0.5,1552.64
pdb4prn_A_original_CA_coordinates.csv,276,2,0.5,717.303
pdb7bnh_A_original_CA_coordinates.csv,96,2,0.5,181.455
pdb5oss_A_original_CA_coordinates.csv,443,2,0.5,361.437
pdb5zha_A_original_CA_coordinates.csv,263,2,0.5,925.467
pdb5g1x_A_original_CA_coordinates.csv,262,2,0.5,147.752
pdb7aq3_A_original_CA_coordinates.csv,568,2,0.5,22020.3
pdb5yum_A_original_CA_coordinates.csv,91,2,0.5,298.531
pdb7s0n_A_original_CA_coordinates.csv,122,2,0.5,23.5355
pdb4c73_A_original_CA_coordinates.csv,414,2,0.5,1386.65
pdb1fov_A_original_CA_coordinates.csv,82,2,0.5,672.381
pdb3fgy_A_original_CA_coordinates.csv,132,2,0.5,1794.86
pdb2bbh_A_original_CA_coordinates.csv,220,2,0.5,1704.52
pdb7p27_A_original_CA_coordinates.csv,160,2,0.5,1139.71
pdb4ysa_A_original_CA_coordinates.csv,294,2,0.5,3613.1
pdb8fdl_A_original_CA_coordinates.csv,141,2,0.5,353.463
pdb3ifo_H_original_CA_coordinates.csv,216,2,0.5,4314.7
pdb5qdn_A_original_CA_coordinates.csv,282,2,0.5,1168.07
pdb5nci_A_original_CA_coordinates.csv,262,2,0.5,679.699
pdb6smw_A_original_CA_coordinates.csv,475,2,0.5,2914.29
pdb3on7_A_original_CA_coordinates.csv,263,2,0.5,1441.44
pdb3gpu_A_original_CA_coordinates.csv,251,2,0.5,662.9
pdb2d9r_A_original_CA_coordinates.csv,83,2,0.5,90.4681
pdb6jym_A_original_CA_coordinates.csv,704,2,0.5,293.562
pdb4d3a_A_original_CA_coordinates.csv,404,2,0.5,1137.53
pdb7vzq_A_original_CA_coordinates.csv,674,2,0.5,602.105
pdb3u0x_A_original_CA_coordinates.csv,290,2,0.5,119.325
pdb4y3d_A_original_CA_coordinates.csv,330,2,0.5,282.322
pdb3nok_A_original_CA_coordinates.csv,234,2,0.5,79.1379
pdb8bbu_A_original_CA_coordinates.csv,121,2,0.5,409.599
pdb6yea_A_original_CA_coordinates.csv,170,2,0.5,84.8287
pdb4hno_A_original_CA_coordinates.csv,285,2,0.5,615.806
pdb5ub4_A_original_CA_coordinates.csv,278,2,0.5,737.641
pdb4fb1_A_original_CA_coordinates.csv,354,2,0.5,1386.1
pdb2vw5_A_original_CA_coordinates.csv,214,2,0.5,229.774
pdb4xvt_G_original_CA_coordinates.csv,341,2,0.5,1805.16
pdb1snr_A_original_CA_coordinates.csv,336,2,0.5,3115.52
pdb5aoh_A_original_CA_coordinates.csv,265,2,0.5,1030.86
pdb5wk0_A_original_CA_coordinates.csv,156,2,0.5,124.351
pdb4gk1_A_original_CA_coordinates.csv,134,2,0.5,328.449
pdb2mm3_A_original_CA_coordinates.csv,127,2,0.5,265.351
pdb4ied_A_original_CA_coordinates.csv,241,2,0.5,808.397
pdb7o82_A_original_CA_coordinates.csv,437,2,0.5,1552.76
pdb3bgv_A_original_CA_coordinates.csv,269,2,0.5,70.3189
pdb6vz6_A_original_CA_coordinates.csv,77,2,0.5,158.934
pdb3m2i_A_original_CA_coordinates.csv,291,2,0.5,547.331
pdb6zu3_A_original_CA_coordinates.csv,230,2,0.5,4281.94
pdb3o6h_A_original_CA_coordinates.csv,261,2,0.5,381.11
pdb5ugf_A_original_CA_coordinates.csv,286,2,0.5,190.239
pdb5wof_A_original_CA_coordinates.csv,84,2,0.5,21.1788
pdb3dhj_A_original_CA_coordinates.csv,100,2,0.5,1219.97
pdb4z6b_A_original_CA_coordinates.csv,282,2,0.5,1555.79
pdb5sha_A_original_CA_coordinates.csv,313,2,0.5,1002.66
pdb4l7e_A_original_CA_coordinates.csv,180,2,0.5,172.969
pdb3n7c_A_original_CA_coordinates.csv,107,2,0.5,434.644
pdb3vo0_A_original_CA_coordinates.csv,466,2,0.5,2576.75
