p_pdb_id,Residue length,actual_hinge_cnt,sigma,average_delta_g
pdb8j0v_X_original_CA_coordinates.csv,173,5,0.5,38.8397
pdb6z8j_A_original_CA_coordinates.csv,279,5,0.5,144.623
pdb3mfs_A_original_CA_coordinates.csv,303,5,0.5,68.7714
pdb2bid_A_original_CA_coordinates.csv,197,5,0.5,32.2435
pdb4icy_A_original_CA_coordinates.csv,462,5,0.5,148.738
pdb4y4b_A_original_CA_coordinates.csv,330,5,0.5,5.45115
pdb4tjw_A_original_CA_coordinates.csv,199,5,0.5,37.1918
pdb5nkl_A_original_CA_coordinates.csv,540,5,0.5,519.24
pdb5yjk_A_original_CA_coordinates.csv,221,5,0.5,35.5468
pdb5chu_A_original_CA_coordinates.csv,359,5,0.5,3.09351
pdb6gvi_A_original_CA_coordinates.csv,910,5,0.5,20.3899
pdb3k50_A_original_CA_coordinates.csv,376,5,0.5,14.6007
pdb1gx4_A_original_CA_coordinates.csv,287,5,0.5,13.1323
pdb7p49_A_original_CA_coordinates.csv,276,5,0.5,2.12489
pdb8cif_H_original_CA_coordinates.csv,255,5,0.5,30.9877
pdb6ir6_A_original_CA_coordinates.csv,232,5,0.5,8.62799
pdb4g4q_A_original_CA_coordinates.csv,254,5,0.5,170.212
pdb4zgj_A_original_CA_coordinates.csv,204,5,0.5,17.5553
pdb4p31_A_original_CA_coordinates.csv,230,5,0.5,19.4836
pdb6hos_A_original_CA_coordinates.csv,213,5,0.5,61.3118
pdb2f8d_A_original_CA_coordinates.csv,221,5,0.5,6.76102
pdb2w8h_A_original_CA_coordinates.csv,322,5,0.5,92.4073
pdb8elt_A_original_CA_coordinates.csv,166,5,0.5,2.06036
pdb6qi3_A_original_CA_coordinates.csv,298,5,0.5,62.2059
pdb4n2r_A_original_CA_coordinates.csv,306,5,0.5,48.2224
pdb4o04_A_original_CA_coordinates.csv,208,5,0.5,82.3024
pdb2jbh_A_original_CA_coordinates.csv,207,5,0.5,105.088
pdb7xza_A_original_CA_coordinates.csv,443,5,0.5,195.932
pdb7lco_A_original_CA_coordinates.csv,306,5,0.5,77.023
pdb2y6g_A_original_CA_coordinates.csv,167,5,0.5,55.1422
pdb4jrh_A_original_CA_coordinates.csv,412,5,0.5,84.8645
pdb6qq9_A_original_CA_coordinates.csv,225,5,0.5,82.697
pdb3paj_A_original_CA_coordinates.csv,302,5,0.5,114.564
pdb7m26_A_original_CA_coordinates.csv,258,5,0.5,1068.47
pdb8q1n_A_original_CA_coordinates.csv,320,5,0.5,27.2373
pdb7fzt_A_original_CA_coordinates.csv,130,5,0.5,10.7047
pdb6ach_A_original_CA_coordinates.csv,364,5,0.5,232.921
pdb3kae_A_original_CA_coordinates.csv,225,5,0.5,13.1718
pdb5hvy_A_original_CA_coordinates.csv,335,5,0.5,3.22959
pdb6iv7_A_original_CA_coordinates.csv,386,5,0.5,284.98
pdb5n0g_A_original_CA_coordinates.csv,208,5,0.5,14.9655
pdb4cn9_A_original_CA_coordinates.csv,397,5,0.5,2.01997
pdb6z2o_A_original_CA_coordinates.csv,354,5,0.5,212.881
pdb6t5l_A_original_CA_coordinates.csv,224,5,0.5,0.278631
pdb4r66_A_original_CA_coordinates.csv,326,5,0.5,165.934
pdb5pjt_A_original_CA_coordinates.csv,331,5,0.5,19.3855
pdb6lul_B_original_CA_coordinates.csv,224,5,0.5,5.02103
pdb2rr6_A_original_CA_coordinates.csv,168,5,0.5,149.697
pdb3ioj_A_original_CA_coordinates.csv,284,5,0.5,142.376
pdb3ckg_A_original_CA_coordinates.csv,236,5,0.5,58.0463
pdb5uav_A_original_CA_coordinates.csv,278,5,0.5,273.41
pdb8i4j_A_original_CA_coordinates.csv,220,5,0.5,108.917
pdb6lqo_A_original_CA_coordinates.csv,258,5,0.5,47.1323
pdb3fj1_A_original_CA_coordinates.csv,326,5,0.5,10.2885
pdb4pg7_A_original_CA_coordinates.csv,402,5,0.5,2.99062
pdb2qnl_A_original_CA_coordinates.csv,159,5,0.5,24.8735
pdb7tl4_A_original_CA_coordinates.csv,184,5,0.5,0.42076
pdb6prc_C_original_CA_coordinates.csv,332,5,0.5,62.8718
pdb1fdt_A_original_CA_coordinates.csv,285,5,0.5,7.84541
pdb6c8q_A_original_CA_coordinates.csv,268,5,0.5,76.6888
pdb6oe6_A_original_CA_coordinates.csv,127,5,0.5,17.2979
pdb4l7t_A_original_CA_coordinates.csv,490,5,0.5,101.404
pdb6btf_A_original_CA_coordinates.csv,317,5,0.5,48.9343
pdb5r96_A_original_CA_coordinates.csv,347,5,0.5,34.8162
pdb3smv_A_original_CA_coordinates.csv,233,5,0.5,5.08137
pdb2fvv_A_original_CA_coordinates.csv,135,5,0.5,8.66601
pdb3cg6_A_original_CA_coordinates.csv,131,5,0.5,2.19602
pdb3hob_M_original_CA_coordinates.csv,156,5,0.5,2.6172
pdb3zjf_A_original_CA_coordinates.csv,322,5,0.5,172.21
pdb8tuv_A_original_CA_coordinates.csv,425,5,0.5,23.3594
pdb4ok3_A_original_CA_coordinates.csv,426,5,0.5,0.737759
pdb5ii8_A_original_CA_coordinates.csv,131,5,0.5,0.699309
pdb5v0r_A_original_CA_coordinates.csv,145,5,0.5,14.0061
pdb3as5_A_original_CA_coordinates.csv,183,5,0.5,3.58969
pdb7bqi_A_original_CA_coordinates.csv,174,5,0.5,0.172783
pdb4yk9_A_original_CA_coordinates.csv,142,5,0.5,1.62798
pdb4dl2_A_original_CA_coordinates.csv,428,5,0.5,810.069
pdb6y4w_A_original_CA_coordinates.csv,341,5,0.5,336.376
pdb4ega_A_original_CA_coordinates.csv,522,5,0.5,203.815
pdb3ndo_A_original_CA_coordinates.csv,225,5,0.5,1.19063
pdb1x7x_A_original_CA_coordinates.csv,370,5,0.5,72.6504
pdb6zzj_A_original_CA_coordinates.csv,240,5,0.5,160.997
pdb2vfo_A_original_CA_coordinates.csv,555,5,0.5,13.6512
pdb5q3r_A_original_CA_coordinates.csv,341,5,0.5,162.414
pdb7lmf_A_original_CA_coordinates.csv,305,5,0.5,13.3215
pdb7vj6_A_original_CA_coordinates.csv,453,5,0.5,43.9153
pdb6n0q_A_original_CA_coordinates.csv,257,5,0.5,6.94701
pdb5moc_A_original_CA_coordinates.csv,227,5,0.5,72.4721
pdb3ugq_A_original_CA_coordinates.csv,426,5,0.5,72.9743
pdb1ak7_A_original_CA_coordinates.csv,174,5,0.5,12.3914
pdb2c0c_A_original_CA_coordinates.csv,353,5,0.5,36.6046
pdb5yrd_A_original_CA_coordinates.csv,241,5,0.5,6.91635
pdb3ch2_X_original_CA_coordinates.csv,256,5,0.5,98.295
pdb6aw6_A_original_CA_coordinates.csv,216,5,0.5,9.71821
pdb3vcz_A_original_CA_coordinates.csv,127,5,0.5,80.933
pdb3x2k_A_original_CA_coordinates.csv,180,5,0.5,12.9408
pdb4qcd_A_original_CA_coordinates.csv,242,5,0.5,45.0924
pdb5r86_A_original_CA_coordinates.csv,149,5,0.5,0.238856
pdb4yvy_A_original_CA_coordinates.csv,256,5,0.5,61.8417
pdb7qwj_A_original_CA_coordinates.csv,298,5,0.5,9.20202
pdb7l3i_A_original_CA_coordinates.csv,162,5,0.5,4.3819
pdb5sua_A_original_CA_coordinates.csv,237,5,0.5,195.479
pdb7p1q_A_original_CA_coordinates.csv,383,5,0.5,249.848
pdb4lil_A_original_CA_coordinates.csv,370,5,0.5,22.015
pdb5c0u_A_original_CA_coordinates.csv,208,5,0.5,0.613506
pdb4w7k_A_original_CA_coordinates.csv,446,5,0.5,86.0152
pdb1koi_A_original_CA_coordinates.csv,184,5,0.5,15.8704
pdb2c4e_A_original_CA_coordinates.csv,299,5,0.5,10.5729
pdb5jcz_A_original_CA_coordinates.csv,172,5,0.5,117.314
pdb7t5r_A_original_CA_coordinates.csv,257,5,0.5,5.75054
pdb4ptm_A_original_CA_coordinates.csv,397,5,0.5,29.8046
pdb6y80_A_original_CA_coordinates.csv,347,5,0.5,3.19633
pdb4dqj_A_original_CA_coordinates.csv,137,5,0.5,1.24076
pdb6tpc_A_original_CA_coordinates.csv,305,5,0.5,268.198
pdb8d9c_A_original_CA_coordinates.csv,354,5,0.5,3.71587
pdb7mk3_A_original_CA_coordinates.csv,361,5,0.5,5.88539
pdb6pna_A_original_CA_coordinates.csv,415,5,0.5,27.3538
pdb3zpm_A_original_CA_coordinates.csv,211,5,0.5,23.893
pdb3vg1_A_original_CA_coordinates.csv,376,5,0.5,75.5303
pdb5qrh_A_original_CA_coordinates.csv,171,5,0.5,33.5923
pdb3gt4_A_original_CA_coordinates.csv,279,5,0.5,20.7038
pdb4zcg_A_original_CA_coordinates.csv,342,5,0.5,49.7453
pdb5vcy_A_original_CA_coordinates.csv,296,5,0.5,5.54649
pdb5ymx_A_original_CA_coordinates.csv,202,5,0.5,6.82377
pdb7pj8_A_original_CA_coordinates.csv,161,5,0.5,3.74539
pdb1evq_A_original_CA_coordinates.csv,304,5,0.5,95.3488
pdb5gr2_A_original_CA_coordinates.csv,755,5,0.5,6.87558
pdb5nu9_A_original_CA_coordinates.csv,174,5,0.5,50.8726
pdb5ggi_A_original_CA_coordinates.csv,394,5,0.5,25.8222
pdb6l72_A_original_CA_coordinates.csv,294,5,0.5,289.589
pdb6ood_A_original_CA_coordinates.csv,155,5,0.5,2.34131
pdb5kn9_A_original_CA_coordinates.csv,222,5,0.5,1.45245
pdb8pku_A_original_CA_coordinates.csv,290,5,0.5,11.1938
pdb5d7d_A_original_CA_coordinates.csv,193,5,0.5,31.1055
pdb6fmw_A_original_CA_coordinates.csv,270,5,0.5,6.04883
pdb6cf8_A_original_CA_coordinates.csv,510,5,0.5,126.566
pdb4hh5_A_original_CA_coordinates.csv,163,5,0.5,0.254629
pdb5qzz_A_original_CA_coordinates.csv,237,5,0.5,142.354
pdb2mxx_A_original_CA_coordinates.csv,179,5,0.5,2.85237
pdb3ld3_A_original_CA_coordinates.csv,171,5,0.5,112.563
pdb6np1_A_original_CA_coordinates.csv,268,5,0.5,21.6525
pdb5reu_A_original_CA_coordinates.csv,304,5,0.5,4.55285
pdb2oym_A_original_CA_coordinates.csv,434,5,0.5,262.663
pdb4pkr_A_original_CA_coordinates.csv,495,5,0.5,14.9609
pdb6ct3_A_original_CA_coordinates.csv,249,5,0.5,34.4607
pdb2mg5_A_original_CA_coordinates.csv,148,5,0.5,1.49068
pdb8h5p_A_original_CA_coordinates.csv,306,5,0.5,144.581
pdb7gd1_A_original_CA_coordinates.csv,304,5,0.5,54.9129
pdb4i8i_A_original_CA_coordinates.csv,250,5,0.5,710.123
pdb7fo7_A_original_CA_coordinates.csv,237,5,0.5,7.7205
pdb5tcw_A_original_CA_coordinates.csv,298,5,0.5,52.5875
pdb5s2a_A_original_CA_coordinates.csv,165,5,0.5,2.20956
pdb4qqs_A_original_CA_coordinates.csv,312,5,0.5,310.606
pdb3pa4_A_original_CA_coordinates.csv,257,5,0.5,11.7585
pdb7zww_A_original_CA_coordinates.csv,131,5,0.5,2.51288
pdb4irl_A_original_CA_coordinates.csv,462,5,0.5,1007.86
pdb2zby_A_original_CA_coordinates.csv,400,5,0.5,8.17622
pdb2rei_A_original_CA_coordinates.csv,277,5,0.5,97.2067
pdb1yux_A_original_CA_coordinates.csv,200,5,0.5,132.729
pdb4qu0_A_original_CA_coordinates.csv,240,5,0.5,8.57933
pdb8fqq_A_original_CA_coordinates.csv,355,5,0.5,1.19027
pdb3c72_A_original_CA_coordinates.csv,306,5,0.5,73.3507
pdb6ojx_A_original_CA_coordinates.csv,353,5,0.5,2.16391
pdb5cno_A_original_CA_coordinates.csv,300,5,0.5,6.53979
pdb4baj_A_original_CA_coordinates.csv,366,5,0.5,76.0517
pdb5iqs_A_original_CA_coordinates.csv,280,5,0.5,131.15
pdb5hyq_A_original_CA_coordinates.csv,213,5,0.5,71.0486
pdb2hpg_A_original_CA_coordinates.csv,308,5,0.5,23.9991
pdb3f9t_A_original_CA_coordinates.csv,385,5,0.5,35.687
pdb2dlx_A_original_CA_coordinates.csv,153,5,0.5,60.179
pdb4cyq_A_original_CA_coordinates.csv,411,5,0.5,9.0078
pdb5weq_A_original_CA_coordinates.csv,211,5,0.5,126.898
pdb4udt_A_original_CA_coordinates.csv,202,5,0.5,49.3086
pdb6imu_A_original_CA_coordinates.csv,494,5,0.5,5.29775
pdb6xr7_A_original_CA_coordinates.csv,287,5,0.5,9.95692
pdb6xu3_A_original_CA_coordinates.csv,320,5,0.5,9.38543
pdb3ihg_A_original_CA_coordinates.csv,535,5,0.5,19.2425
pdb3t7f_A_original_CA_coordinates.csv,288,5,0.5,261.184
pdb2ppe_A_original_CA_coordinates.csv,336,5,0.5,27.0197
pdb4axb_A_original_CA_coordinates.csv,526,5,0.5,111.263
pdb5c0f_A_original_CA_coordinates.csv,277,5,0.5,13.472
pdb7puf_A_original_CA_coordinates.csv,295,5,0.5,12.8743
pdb5cgk_A_original_CA_coordinates.csv,129,5,0.5,7.57661
pdb5fmd_A_original_CA_coordinates.csv,624,5,0.5,128.443
pdb6tol_A_original_CA_coordinates.csv,130,5,0.5,45.153
pdb8k9y_A_original_CA_coordinates.csv,322,5,0.5,1656.13
pdb7b8b_A_original_CA_coordinates.csv,369,5,0.5,26.8313
pdb6zy1_A_original_CA_coordinates.csv,700,5,0.5,130.094
pdb5qet_A_original_CA_coordinates.csv,282,5,0.5,53.4034
pdb5vgl_A_original_CA_coordinates.csv,154,5,0.5,56.7069
pdb6qsp_A_original_CA_coordinates.csv,399,5,0.5,396.184
pdb8ghy_A_original_CA_coordinates.csv,362,5,0.5,33.7414
pdb6v6o_D_original_CA_coordinates.csv,314,5,0.5,8.02045
pdb6thj_A_original_CA_coordinates.csv,139,5,0.5,30.29
pdb4r8s_A_original_CA_coordinates.csv,256,5,0.5,46.9159
pdb7sjb_A_original_CA_coordinates.csv,137,5,0.5,3.47104
pdb6djg_A_original_CA_coordinates.csv,438,5,0.5,14.5845
pdb4iv0_A_original_CA_coordinates.csv,263,5,0.5,19.709
pdb2agt_A_original_CA_coordinates.csv,316,5,0.5,27.3902
pdb3s2v_A_original_CA_coordinates.csv,254,5,0.5,21.2757
pdb7u9f_A_original_CA_coordinates.csv,454,5,0.5,20.4425
pdb4c9n_A_original_CA_coordinates.csv,408,5,0.5,63.345
pdb5vyo_A_original_CA_coordinates.csv,189,5,0.5,25.7925
pdb2gvi_A_original_CA_coordinates.csv,195,5,0.5,3.22755
pdb4key_A_original_CA_coordinates.csv,450,5,0.5,89.6113
pdb6pfs_A_original_CA_coordinates.csv,228,5,0.5,58.0671
pdb4ebj_A_original_CA_coordinates.csv,254,5,0.5,298.171
pdb7s8z_A_original_CA_coordinates.csv,209,5,0.5,3.91713
pdb5tg4_A_original_CA_coordinates.csv,242,5,0.5,11.908
pdb3lho_A_original_CA_coordinates.csv,250,5,0.5,36.8367
pdb5rfa_A_original_CA_coordinates.csv,301,5,0.5,48.1359
pdb4ttp_A_original_CA_coordinates.csv,201,5,0.5,151.225
pdb5hqj_A_original_CA_coordinates.csv,280,5,0.5,413.378
pdb8duy_A_original_CA_coordinates.csv,390,5,0.5,12.7638
pdb5qpt_A_original_CA_coordinates.csv,360,5,0.5,18.9427
pdb7ajw_A_original_CA_coordinates.csv,329,5,0.5,44.7156
pdb5uih_A_original_CA_coordinates.csv,159,5,0.5,35.9898
pdb6zsk_A_original_CA_coordinates.csv,136,5,0.5,16.1425
pdb6gpw_A_original_CA_coordinates.csv,209,5,0.5,0.911864
pdb4gt6_A_original_CA_coordinates.csv,374,5,0.5,11.678
pdb6xuj_A_original_CA_coordinates.csv,224,5,0.5,6.7656
pdb6vdl_A_original_CA_coordinates.csv,200,5,0.5,49.9401
pdb3fhf_A_original_CA_coordinates.csv,212,5,0.5,55.8499
pdb3mmf_A_original_CA_coordinates.csv,257,5,0.5,31.9007
pdb3vb4_A_original_CA_coordinates.csv,301,5,0.5,34.7687
pdb7vhe_A_original_CA_coordinates.csv,283,5,0.5,106.056
pdb3v2o_A_original_CA_coordinates.csv,158,5,0.5,3.45532
pdb1pl8_A_original_CA_coordinates.csv,356,5,0.5,16.4783
pdb6nkb_A_original_CA_coordinates.csv,227,5,0.5,65.3219
pdb4xv6_A_original_CA_coordinates.csv,289,5,0.5,235.179
pdb7f51_A_original_CA_coordinates.csv,287,5,0.5,2.50319
pdb3ha8_A_original_CA_coordinates.csv,342,5,0.5,96.5208
pdb8cj5_A_original_CA_coordinates.csv,908,5,0.5,0.804057
pdb5elv_A_original_CA_coordinates.csv,263,5,0.5,10.0268
pdb3d53_A_original_CA_coordinates.csv,170,5,0.5,123.583
pdb4f10_A_original_CA_coordinates.csv,353,5,0.5,0.797486
pdb3lat_A_original_CA_coordinates.csv,207,5,0.5,0.511781
pdb4e3m_A_original_CA_coordinates.csv,358,5,0.5,1085.8
pdb4uuo_A_original_CA_coordinates.csv,328,5,0.5,35.2311
pdb4prn_A_original_CA_coordinates.csv,276,5,0.5,36.9202
pdb5oss_A_original_CA_coordinates.csv,443,5,0.5,240.088
pdb5zha_A_original_CA_coordinates.csv,263,5,0.5,13.3715
pdb5g1x_A_original_CA_coordinates.csv,262,5,0.5,14.3887
pdb7aq3_A_original_CA_coordinates.csv,568,5,0.5,118.194
pdb4c73_A_original_CA_coordinates.csv,414,5,0.5,1.02075
pdb3fgy_A_original_CA_coordinates.csv,132,5,0.5,26.5787
pdb2bbh_A_original_CA_coordinates.csv,220,5,0.5,0.968287
pdb7p27_A_original_CA_coordinates.csv,160,5,0.5,14.584
pdb4ysa_A_original_CA_coordinates.csv,294,5,0.5,262.442
pdb8fdl_A_original_CA_coordinates.csv,141,5,0.5,18.5047
pdb3ifo_H_original_CA_coordinates.csv,216,5,0.5,1.8487
pdb5qdn_A_original_CA_coordinates.csv,282,5,0.5,60.6453
pdb5nci_A_original_CA_coordinates.csv,262,5,0.5,147.668
pdb6smw_A_original_CA_coordinates.csv,475,5,0.5,1.77935
pdb3on7_A_original_CA_coordinates.csv,263,5,0.5,3.445
pdb3gpu_A_original_CA_coordinates.csv,251,5,0.5,39.7996
pdb6jym_A_original_CA_coordinates.csv,704,5,0.5,0.0430388
pdb4d3a_A_original_CA_coordinates.csv,404,5,0.5,49.8727
pdb7vzq_A_original_CA_coordinates.csv,674,5,0.5,6.0466
pdb3u0x_A_original_CA_coordinates.csv,290,5,0.5,30.7674
pdb4y3d_A_original_CA_coordinates.csv,330,5,0.5,147.731
pdb3nok_A_original_CA_coordinates.csv,234,5,0.5,9.81686
pdb6yea_A_original_CA_coordinates.csv,170,5,0.5,10.9512
pdb4hno_A_original_CA_coordinates.csv,285,5,0.5,65.7282
pdb5ub4_A_original_CA_coordinates.csv,278,5,0.5,92.1945
pdb4fb1_A_original_CA_coordinates.csv,354,5,0.5,78.3958
pdb2vw5_A_original_CA_coordinates.csv,214,5,0.5,32.0282
pdb4xvt_G_original_CA_coordinates.csv,341,5,0.5,1.8672
pdb1snr_A_original_CA_coordinates.csv,336,5,0.5,17.1915
pdb5aoh_A_original_CA_coordinates.csv,265,5,0.5,193.93
pdb5wk0_A_original_CA_coordinates.csv,156,5,0.5,95.8238
pdb4gk1_A_original_CA_coordinates.csv,134,5,0.5,52.6918
pdb2mm3_A_original_CA_coordinates.csv,127,5,0.5,9.85351
pdb4ied_A_original_CA_coordinates.csv,241,5,0.5,5.6592
pdb7o82_A_original_CA_coordinates.csv,437,5,0.5,504.457
pdb3bgv_A_original_CA_coordinates.csv,269,5,0.5,29.8646
pdb3m2i_A_original_CA_coordinates.csv,291,5,0.5,15.6158
pdb6zu3_A_original_CA_coordinates.csv,230,5,0.5,10.4569
pdb3o6h_A_original_CA_coordinates.csv,261,5,0.5,20.0671
pdb5ugf_A_original_CA_coordinates.csv,286,5,0.5,14.2401
pdb4z6b_A_original_CA_coordinates.csv,282,5,0.5,21.6575
pdb5sha_A_original_CA_coordinates.csv,313,5,0.5,38.566
pdb4l7e_A_original_CA_coordinates.csv,180,5,0.5,22.1304
pdb3vo0_A_original_CA_coordinates.csv,466,5,0.5,26.901
pdb7gbt_A_original_CA_coordinates.csv,304,5,0.5,84.2792
pdb3c6x_A_original_CA_coordinates.csv,256,5,0.5,10.1958
pdb4wnk_A_original_CA_coordinates.csv,499,5,0.5,452.124
pdb6eu6_A_original_CA_coordinates.csv,405,5,0.5,22.3825
pdb3fse_A_original_CA_coordinates.csv,328,5,0.5,27.0557
pdb2d9f_A_original_CA_coordinates.csv,135,5,0.5,18.0442
pdb2vxv_H_original_CA_coordinates.csv,214,5,0.5,18.618
pdb8oiv_A_original_CA_coordinates.csv,293,5,0.5,4.90543
pdb2x9f_A_original_CA_coordinates.csv,265,5,0.5,121.203
pdb6pob_A_original_CA_coordinates.csv,416,5,0.5,18.5643
pdb7zp0_A_original_CA_coordinates.csv,217,5,0.5,5.72709
pdb4hez_A_original_CA_coordinates.csv,257,5,0.5,9.01618
pdb8clh_A_original_CA_coordinates.csv,439,5,0.5,198.765
pdb6qi1_A_original_CA_coordinates.csv,297,5,0.5,7.65234
pdb6h7f_A_original_CA_coordinates.csv,671,5,0.5,6.36891
pdb6i0b_A_original_CA_coordinates.csv,526,5,0.5,17.7873
pdb6s8v_A_original_CA_coordinates.csv,172,5,0.5,83.6736
pdb4nqg_A_original_CA_coordinates.csv,197,5,0.5,1.25578
pdb8j5a_A_original_CA_coordinates.csv,172,5,0.5,9.26768
pdb5a30_A_original_CA_coordinates.csv,463,5,0.5,16.1454
pdb4rq4_A_original_CA_coordinates.csv,326,5,0.5,253.04
pdb7kid_A_original_CA_coordinates.csv,625,5,0.5,1.08312
pdb2jqj_A_original_CA_coordinates.csv,141,5,0.5,9.81996
pdb5o72_A_original_CA_coordinates.csv,255,5,0.5,48.4432
pdb8hq4_A_original_CA_coordinates.csv,209,5,0.5,205.79
pdb5sfc_A_original_CA_coordinates.csv,312,5,0.5,79.3127
pdb4kcr_A_original_CA_coordinates.csv,404,5,0.5,126.774
pdb2ya8_A_original_CA_coordinates.csv,470,5,0.5,127.382
pdb6n0u_A_original_CA_coordinates.csv,295,5,0.5,32.2089
pdb4kv7_A_original_CA_coordinates.csv,360,5,0.5,0.723539
pdb5nid_A_original_CA_coordinates.csv,609,5,0.5,130.827
pdb2xd5_A_original_CA_coordinates.csv,469,5,0.5,88.4648
pdb2cks_A_original_CA_coordinates.csv,305,5,0.5,49.988
pdb4xmx_A_original_CA_coordinates.csv,866,5,0.5,39.322
pdb3n7t_A_original_CA_coordinates.csv,241,5,0.5,6.19974
pdb3rd5_A_original_CA_coordinates.csv,268,5,0.5,24.5826
pdb6rml_B_original_CA_coordinates.csv,278,5,0.5,1.86307
pdb5udy_A_original_CA_coordinates.csv,388,5,0.5,33.9513
pdb3rhr_A_original_CA_coordinates.csv,498,5,0.5,24.9529
pdb3ap9_A_original_CA_coordinates.csv,151,5,0.5,12.1647
pdb5fac_A_original_CA_coordinates.csv,383,5,0.5,61.6148
pdb2ptx_A_original_CA_coordinates.csv,431,5,0.5,78.5501
pdb8gbz_H_original_CA_coordinates.csv,208,5,0.5,121.453
pdb7fx9_A_original_CA_coordinates.csv,133,5,0.5,18.1024
pdb8qm1_A_original_CA_coordinates.csv,412,5,0.5,31.7548
pdb6kwu_O_original_CA_coordinates.csv,245,5,0.5,20.961
pdb4x09_A_original_CA_coordinates.csv,128,5,0.5,23.7769
pdb5fhw_A_original_CA_coordinates.csv,129,5,0.5,10.5703
pdb4rv5_A_original_CA_coordinates.csv,363,5,0.5,6.54105
pdb2vot_A_original_CA_coordinates.csv,837,5,0.5,17.9105
pdb5s7f_A_original_CA_coordinates.csv,283,5,0.5,88.329
pdb7a0l_A_original_CA_coordinates.csv,295,5,0.5,92.5073
pdb4qtc_A_original_CA_coordinates.csv,330,5,0.5,704.206
pdb4v3m_A_original_CA_coordinates.csv,135,5,0.5,97.8326
pdb3rqj_A_original_CA_coordinates.csv,407,5,0.5,55.3708
pdb5bjv_A_original_CA_coordinates.csv,339,5,0.5,110.074
pdb8azy_A_original_CA_coordinates.csv,170,5,0.5,37.8063
pdb4xhs_A_original_CA_coordinates.csv,452,5,0.5,8.13823
pdb2xms_A_original_CA_coordinates.csv,281,5,0.5,172.885
pdb6qhs_A_original_CA_coordinates.csv,297,5,0.5,116.513
pdb5h3m_A_original_CA_coordinates.csv,133,5,0.5,88.79
pdb4nug_L_original_CA_coordinates.csv,213,5,0.5,1.50463
pdb4g31_A_original_CA_coordinates.csv,248,5,0.5,142.374
pdb5exp_A_original_CA_coordinates.csv,250,5,0.5,7.70061
pdb3juh_A_original_CA_coordinates.csv,334,5,0.5,11.5725
pdb6g7n_A_original_CA_coordinates.csv,318,5,0.5,23.917
pdb6i6v_A_original_CA_coordinates.csv,266,5,0.5,19.9053
pdb6o7m_A_original_CA_coordinates.csv,477,5,0.5,185.3
pdb5h2p_A_original_CA_coordinates.csv,231,5,0.5,5.9637
pdb5fsu_A_original_CA_coordinates.csv,235,5,0.5,310.629
pdb3cou_A_original_CA_coordinates.csv,180,5,0.5,408.212
pdb6hai_A_original_CA_coordinates.csv,212,5,0.5,7.31719
