p_pdb_id,Residue length,actual_hinge_cnt,sigma,monge_rate_1
pdb1rga_A_original_CA_coordinates.csv,104,2,0.5,0.911576
pdb8cif_H_original_CA_coordinates.csv,255,2,0.5,0.962954
pdb6ir6_A_original_CA_coordinates.csv,232,2,0.5,0.906391
pdb3hpw_A_original_CA_coordinates.csv,101,2,0.5,0.919855
pdb4g4q_A_original_CA_coordinates.csv,254,2,0.5,0.923226
pdb4zgj_A_original_CA_coordinates.csv,204,2,0.5,0.858115
pdb4p31_A_original_CA_coordinates.csv,230,2,0.5,0.928128
pdb6hos_A_original_CA_coordinates.csv,213,2,0.5,0.777124
pdb2f8d_A_original_CA_coordinates.csv,221,2,0.5,0.869324
pdb2w8h_A_original_CA_coordinates.csv,322,2,0.5,0.962531
pdb8elt_A_original_CA_coordinates.csv,166,2,0.5,0.936444
pdb6qi3_A_original_CA_coordinates.csv,298,2,0.5,0.857594
pdb4n2r_A_original_CA_coordinates.csv,306,2,0.5,0.866559
pdb4nnm_A_original_CA_coordinates.csv,111,2,0.5,0.949294
pdb4o04_A_original_CA_coordinates.csv,208,2,0.5,0.927765
pdb2jbh_A_original_CA_coordinates.csv,207,2,0.5,0.924626
pdb7xza_A_original_CA_coordinates.csv,443,2,0.5,0.876913
pdb7lco_A_original_CA_coordinates.csv,306,2,0.5,0.949949
pdb2y6g_A_original_CA_coordinates.csv,167,2,0.5,0.943965
pdb4jrh_A_original_CA_coordinates.csv,412,2,0.5,0.901552
pdb1qpm_A_original_CA_coordinates.csv,69,2,0.5,0.937646
pdb1roe_A_original_CA_coordinates.csv,97,2,0.5,0.908073
pdb6qq9_A_original_CA_coordinates.csv,225,2,0.5,0.894812
pdb3paj_A_original_CA_coordinates.csv,302,2,0.5,0.964087
pdb4hs2_A_original_CA_coordinates.csv,64,2,0.5,0.956259
pdb7m26_A_original_CA_coordinates.csv,258,2,0.5,0.889875
pdb2boj_A_original_CA_coordinates.csv,114,2,0.5,0.921225
pdb7b82_A_original_CA_coordinates.csv,105,2,0.5,0.907818
pdb8q1n_A_original_CA_coordinates.csv,320,2,0.5,0.847319
pdb7fzt_A_original_CA_coordinates.csv,130,2,0.5,0.954866
pdb6ach_A_original_CA_coordinates.csv,364,2,0.5,0.815763
pdb3kae_A_original_CA_coordinates.csv,225,2,0.5,0.935946
pdb5hvy_A_original_CA_coordinates.csv,335,2,0.5,0.86589
pdb6iv7_A_original_CA_coordinates.csv,386,2,0.5,0.680654
pdb5n0g_A_original_CA_coordinates.csv,208,2,0.5,0.961842
pdb6g8t_A_original_CA_coordinates.csv,106,2,0.5,0.820751
pdb4cn9_A_original_CA_coordinates.csv,397,2,0.5,0.944939
pdb6z2o_A_original_CA_coordinates.csv,354,2,0.5,0.940277
pdb6t5l_A_original_CA_coordinates.csv,224,2,0.5,0.953552
pdb4r66_A_original_CA_coordinates.csv,326,2,0.5,0.864339
pdb5pjt_A_original_CA_coordinates.csv,331,2,0.5,0.917934
pdb6lul_B_original_CA_coordinates.csv,224,2,0.5,0.884413
pdb2rr6_A_original_CA_coordinates.csv,168,2,0.5,0.92049
pdb3ioj_A_original_CA_coordinates.csv,284,2,0.5,0.818551
pdb3ckg_A_original_CA_coordinates.csv,236,2,0.5,0.885589
pdb5uav_A_original_CA_coordinates.csv,278,2,0.5,0.917834
pdb8i4j_A_original_CA_coordinates.csv,220,2,0.5,0.892985
pdb6lqo_A_original_CA_coordinates.csv,258,2,0.5,0.924654
pdb3fj1_A_original_CA_coordinates.csv,326,2,0.5,0.898578
pdb4pg7_A_original_CA_coordinates.csv,402,2,0.5,0.730414
pdb2qnl_A_original_CA_coordinates.csv,159,2,0.5,0.953257
pdb5nvg_A_original_CA_coordinates.csv,75,2,0.5,0.922359
pdb7tl4_A_original_CA_coordinates.csv,184,2,0.5,0.878551
pdb6prc_C_original_CA_coordinates.csv,332,2,0.5,0.931797
pdb1fdt_A_original_CA_coordinates.csv,285,2,0.5,0.937662
pdb6c8q_A_original_CA_coordinates.csv,268,2,0.5,0.81684
pdb6oe6_A_original_CA_coordinates.csv,127,2,0.5,0.911426
pdb4l7t_A_original_CA_coordinates.csv,490,2,0.5,0.926527
pdb6btf_A_original_CA_coordinates.csv,317,2,0.5,0.924855
pdb5r96_A_original_CA_coordinates.csv,347,2,0.5,0.945299
pdb3smv_A_original_CA_coordinates.csv,233,2,0.5,0.871911
pdb2fvv_A_original_CA_coordinates.csv,135,2,0.5,0.938439
pdb3cg6_A_original_CA_coordinates.csv,131,2,0.5,0.95481
pdb3hob_M_original_CA_coordinates.csv,156,2,0.5,0.83522
pdb3zjf_A_original_CA_coordinates.csv,322,2,0.5,0.939588
pdb8tuv_A_original_CA_coordinates.csv,425,2,0.5,0.963535
pdb4ok3_A_original_CA_coordinates.csv,426,2,0.5,0.900094
pdb5ii8_A_original_CA_coordinates.csv,131,2,0.5,0.906788
pdb5v0r_A_original_CA_coordinates.csv,145,2,0.5,0.916775
pdb7lp0_A_original_CA_coordinates.csv,111,2,0.5,0.919276
pdb3as5_A_original_CA_coordinates.csv,183,2,0.5,0.810589
pdb7bqi_A_original_CA_coordinates.csv,174,2,0.5,0.912554
pdb4yk9_A_original_CA_coordinates.csv,142,2,0.5,0.961192
pdb4dl2_A_original_CA_coordinates.csv,428,2,0.5,0.925358
pdb6y4w_A_original_CA_coordinates.csv,341,2,0.5,0.90238
pdb4ega_A_original_CA_coordinates.csv,522,2,0.5,0.811515
pdb3ndo_A_original_CA_coordinates.csv,225,2,0.5,0.932988
pdb1x7x_A_original_CA_coordinates.csv,370,2,0.5,0.925693
pdb6zzj_A_original_CA_coordinates.csv,240,2,0.5,0.938655
pdb2vfo_A_original_CA_coordinates.csv,555,2,0.5,0.815969
pdb5q3r_A_original_CA_coordinates.csv,341,2,0.5,0.94339
pdb7lmf_A_original_CA_coordinates.csv,305,2,0.5,0.890152
pdb7vj6_A_original_CA_coordinates.csv,453,2,0.5,0.938705
pdb6n0q_A_original_CA_coordinates.csv,257,2,0.5,0.920964
pdb5moc_A_original_CA_coordinates.csv,227,2,0.5,0.855564
pdb3ugq_A_original_CA_coordinates.csv,426,2,0.5,0.953101
pdb2kct_A_original_CA_coordinates.csv,88,2,0.5,0.897068
pdb7trl_A_original_CA_coordinates.csv,90,2,0.5,0.934381
pdb1ak7_A_original_CA_coordinates.csv,174,2,0.5,0.861701
pdb1j7q_A_original_CA_coordinates.csv,86,2,0.5,0.876682
pdb2c0c_A_original_CA_coordinates.csv,353,2,0.5,0.881306
pdb5yrd_A_original_CA_coordinates.csv,241,2,0.5,0.959107
pdb3ch2_X_original_CA_coordinates.csv,256,2,0.5,0.808804
pdb6aw6_A_original_CA_coordinates.csv,216,2,0.5,0.935272
pdb3vcz_A_original_CA_coordinates.csv,127,2,0.5,0.897852
pdb3x2k_A_original_CA_coordinates.csv,180,2,0.5,0.935573
pdb4qcd_A_original_CA_coordinates.csv,242,2,0.5,0.877403
pdb1z8m_A_original_CA_coordinates.csv,88,2,0.5,0.968356
pdb5r86_A_original_CA_coordinates.csv,149,2,0.5,0.840319
pdb2wpt_A_original_CA_coordinates.csv,82,2,0.5,0.909941
pdb4yvy_A_original_CA_coordinates.csv,256,2,0.5,0.955442
pdb5hf1_A_original_CA_coordinates.csv,117,2,0.5,0.91494
pdb7qwj_A_original_CA_coordinates.csv,298,2,0.5,0.95894
pdb7l3i_A_original_CA_coordinates.csv,162,2,0.5,0.922136
pdb5sua_A_original_CA_coordinates.csv,237,2,0.5,0.855331
pdb7p1q_A_original_CA_coordinates.csv,383,2,0.5,0.842998
pdb2lll_A_original_CA_coordinates.csv,121,2,0.5,0.886252
pdb4lil_A_original_CA_coordinates.csv,370,2,0.5,0.903207
pdb5c0u_A_original_CA_coordinates.csv,208,2,0.5,0.936129
pdb4w7k_A_original_CA_coordinates.csv,446,2,0.5,0.904579
pdb1koi_A_original_CA_coordinates.csv,184,2,0.5,0.922833
pdb2k5n_A_original_CA_coordinates.csv,74,2,0.5,0.881706
pdb2c4e_A_original_CA_coordinates.csv,299,2,0.5,0.832472
pdb5jcz_A_original_CA_coordinates.csv,172,2,0.5,0.912606
pdb7t5r_A_original_CA_coordinates.csv,257,2,0.5,0.865206
pdb4ptm_A_original_CA_coordinates.csv,397,2,0.5,0.938576
pdb6y80_A_original_CA_coordinates.csv,347,2,0.5,0.812231
pdb4dqj_A_original_CA_coordinates.csv,137,2,0.5,0.950363
pdb6tpc_A_original_CA_coordinates.csv,305,2,0.5,0.93281
pdb8d9c_A_original_CA_coordinates.csv,354,2,0.5,0.955638
pdb7mk3_A_original_CA_coordinates.csv,361,2,0.5,0.930716
pdb6pna_A_original_CA_coordinates.csv,415,2,0.5,0.827168
pdb3zpm_A_original_CA_coordinates.csv,211,2,0.5,0.895556
pdb3vg1_A_original_CA_coordinates.csv,376,2,0.5,0.937798
pdb6tbe_A_original_CA_coordinates.csv,116,2,0.5,0.968108
pdb5qrh_A_original_CA_coordinates.csv,171,2,0.5,0.937384
pdb3gt4_A_original_CA_coordinates.csv,279,2,0.5,0.936703
pdb4zcg_A_original_CA_coordinates.csv,342,2,0.5,0.901083
pdb5vcy_A_original_CA_coordinates.csv,296,2,0.5,0.810104
pdb5ymx_A_original_CA_coordinates.csv,202,2,0.5,0.920679
pdb7pj8_A_original_CA_coordinates.csv,161,2,0.5,0.890781
pdb1evq_A_original_CA_coordinates.csv,304,2,0.5,0.819234
pdb5gr2_A_original_CA_coordinates.csv,755,2,0.5,0.925058
pdb5nu9_A_original_CA_coordinates.csv,174,2,0.5,0.935064
pdb5ggi_A_original_CA_coordinates.csv,394,2,0.5,0.906697
pdb6l72_A_original_CA_coordinates.csv,294,2,0.5,0.90261
pdb6ood_A_original_CA_coordinates.csv,155,2,0.5,0.94797
pdb5psl_A_original_CA_coordinates.csv,121,2,0.5,0.940884
pdb5kn9_A_original_CA_coordinates.csv,222,2,0.5,0.954235
pdb8pku_A_original_CA_coordinates.csv,290,2,0.5,0.943544
pdb3f1p_A_original_CA_coordinates.csv,114,2,0.5,0.922921
pdb5d7d_A_original_CA_coordinates.csv,193,2,0.5,0.942135
pdb6fmw_A_original_CA_coordinates.csv,270,2,0.5,0.874593
pdb6cf8_A_original_CA_coordinates.csv,510,2,0.5,0.92377
pdb7eyk_A_original_CA_coordinates.csv,92,2,0.5,0.953534
pdb4hh5_A_original_CA_coordinates.csv,163,2,0.5,0.877486
pdb5qzz_A_original_CA_coordinates.csv,237,2,0.5,0.78264
pdb1k0x_A_original_CA_coordinates.csv,108,2,0.5,0.91352
pdb2mxx_A_original_CA_coordinates.csv,179,2,0.5,0.930063
pdb3ld3_A_original_CA_coordinates.csv,171,2,0.5,0.935002
pdb6np1_A_original_CA_coordinates.csv,268,2,0.5,0.924431
pdb5reu_A_original_CA_coordinates.csv,304,2,0.5,0.912299
pdb2oym_A_original_CA_coordinates.csv,434,2,0.5,0.927847
pdb4pkr_A_original_CA_coordinates.csv,495,2,0.5,0.934369
pdb6ct3_A_original_CA_coordinates.csv,249,2,0.5,0.926983
pdb2mg5_A_original_CA_coordinates.csv,148,2,0.5,0.789714
pdb8h5p_A_original_CA_coordinates.csv,306,2,0.5,0.941494
pdb7gd1_A_original_CA_coordinates.csv,304,2,0.5,0.773099
pdb4i8i_A_original_CA_coordinates.csv,250,2,0.5,0.930898
pdb7fo7_A_original_CA_coordinates.csv,237,2,0.5,0.928756
pdb5tcw_A_original_CA_coordinates.csv,298,2,0.5,0.781477
pdb2osr_A_original_CA_coordinates.csv,87,2,0.5,0.905602
pdb5s2a_A_original_CA_coordinates.csv,165,2,0.5,0.850768
pdb2k6m_S_original_CA_coordinates.csv,67,2,0.5,0.885266
pdb4qqs_A_original_CA_coordinates.csv,312,2,0.5,0.942792
pdb3pa4_A_original_CA_coordinates.csv,257,2,0.5,0.965195
pdb7zww_A_original_CA_coordinates.csv,131,2,0.5,0.876241
pdb4irl_A_original_CA_coordinates.csv,462,2,0.5,0.809236
pdb2zby_A_original_CA_coordinates.csv,400,2,0.5,0.823212
pdb2rei_A_original_CA_coordinates.csv,277,2,0.5,0.90974
pdb2vp7_A_original_CA_coordinates.csv,66,2,0.5,0.909101
pdb1yux_A_original_CA_coordinates.csv,200,2,0.5,0.826977
pdb4qu0_A_original_CA_coordinates.csv,240,2,0.5,0.922632
pdb8fqq_A_original_CA_coordinates.csv,355,2,0.5,0.759699
pdb7bpl_A_original_CA_coordinates.csv,110,2,0.5,0.943363
pdb5ujp_A_original_CA_coordinates.csv,112,2,0.5,0.941966
pdb3c72_A_original_CA_coordinates.csv,306,2,0.5,0.918852
pdb6ojx_A_original_CA_coordinates.csv,353,2,0.5,0.926203
pdb5cno_A_original_CA_coordinates.csv,300,2,0.5,0.8928
pdb5pfi_A_original_CA_coordinates.csv,115,2,0.5,0.963325
pdb6gmi_A_original_CA_coordinates.csv,120,2,0.5,0.933406
pdb4baj_A_original_CA_coordinates.csv,366,2,0.5,0.930322
pdb5iqs_A_original_CA_coordinates.csv,280,2,0.5,0.89937
pdb2y3h_A_original_CA_coordinates.csv,110,2,0.5,0.907647
pdb5hyq_A_original_CA_coordinates.csv,213,2,0.5,0.940699
pdb2hpg_A_original_CA_coordinates.csv,308,2,0.5,0.850168
pdb3f9t_A_original_CA_coordinates.csv,385,2,0.5,0.909225
pdb2dlx_A_original_CA_coordinates.csv,153,2,0.5,0.90937
pdb1ug2_A_original_CA_coordinates.csv,95,2,0.5,0.926687
pdb4cyq_A_original_CA_coordinates.csv,411,2,0.5,0.79118
pdb5weq_A_original_CA_coordinates.csv,211,2,0.5,0.941299
pdb4udt_A_original_CA_coordinates.csv,202,2,0.5,0.947033
pdb6imu_A_original_CA_coordinates.csv,494,2,0.5,0.816755
pdb6xr7_A_original_CA_coordinates.csv,287,2,0.5,0.940455
pdb6dg1_A_original_CA_coordinates.csv,105,2,0.5,0.917438
pdb3q5o_A_original_CA_coordinates.csv,100,2,0.5,0.942303
pdb6xu3_A_original_CA_coordinates.csv,320,2,0.5,0.835627
pdb7epj_A_original_CA_coordinates.csv,101,2,0.5,0.870526
pdb3ihg_A_original_CA_coordinates.csv,535,2,0.5,0.901704
pdb3t7f_A_original_CA_coordinates.csv,288,2,0.5,0.886032
pdb2ppe_A_original_CA_coordinates.csv,336,2,0.5,0.928063
pdb5z9k_A_original_CA_coordinates.csv,123,2,0.5,0.859018
pdb4axb_A_original_CA_coordinates.csv,526,2,0.5,0.964932
pdb2m8t_A_original_CA_coordinates.csv,112,2,0.5,0.963839
pdb5c0f_A_original_CA_coordinates.csv,277,2,0.5,0.871576
pdb4azd_A_original_CA_coordinates.csv,122,2,0.5,0.903366
pdb7puf_A_original_CA_coordinates.csv,295,2,0.5,0.902926
pdb5cgk_A_original_CA_coordinates.csv,129,2,0.5,0.916754
pdb5fmd_A_original_CA_coordinates.csv,624,2,0.5,0.925192
pdb6tol_A_original_CA_coordinates.csv,130,2,0.5,0.889622
pdb8k9y_A_original_CA_coordinates.csv,322,2,0.5,0.877684
pdb7b8b_A_original_CA_coordinates.csv,369,2,0.5,0.969673
pdb6zy1_A_original_CA_coordinates.csv,700,2,0.5,0.859236
pdb5kph_A_original_CA_coordinates.csv,85,2,0.5,0.807753
pdb7lv1_C_original_CA_coordinates.csv,106,2,0.5,0.95528
pdb5qet_A_original_CA_coordinates.csv,282,2,0.5,0.93638
pdb2cp3_A_original_CA_coordinates.csv,84,2,0.5,0.97542
pdb5vgl_A_original_CA_coordinates.csv,154,2,0.5,0.936067
pdb6qsp_A_original_CA_coordinates.csv,399,2,0.5,0.888268
pdb3cxg_A_original_CA_coordinates.csv,122,2,0.5,0.892187
pdb8ghy_A_original_CA_coordinates.csv,362,2,0.5,0.95476
pdb6v6o_D_original_CA_coordinates.csv,314,2,0.5,0.866229
pdb6thj_A_original_CA_coordinates.csv,139,2,0.5,0.913497
pdb4r8s_A_original_CA_coordinates.csv,256,2,0.5,0.844983
pdb7sjb_A_original_CA_coordinates.csv,137,2,0.5,0.969037
pdb6djg_A_original_CA_coordinates.csv,438,2,0.5,0.918891
pdb6x1r_A_original_CA_coordinates.csv,94,2,0.5,0.972903
pdb4iv0_A_original_CA_coordinates.csv,263,2,0.5,0.935132
pdb2agt_A_original_CA_coordinates.csv,316,2,0.5,0.94125
pdb1nkl_A_original_CA_coordinates.csv,78,2,0.5,0.958619
pdb3s2v_A_original_CA_coordinates.csv,254,2,0.5,0.959661
pdb3gqs_A_original_CA_coordinates.csv,100,2,0.5,0.924588
pdb7u9f_A_original_CA_coordinates.csv,454,2,0.5,0.913699
pdb2hqn_A_original_CA_coordinates.csv,109,2,0.5,0.932799
pdb4c9n_A_original_CA_coordinates.csv,408,2,0.5,0.937243
pdb5vyo_A_original_CA_coordinates.csv,189,2,0.5,0.966714
pdb5pd2_A_original_CA_coordinates.csv,115,2,0.5,0.933557
pdb2gvi_A_original_CA_coordinates.csv,195,2,0.5,0.869091
pdb2z59_A_original_CA_coordinates.csv,109,2,0.5,0.947454
pdb4key_A_original_CA_coordinates.csv,450,2,0.5,0.942216
pdb6pfs_A_original_CA_coordinates.csv,228,2,0.5,0.756533
pdb4ebj_A_original_CA_coordinates.csv,254,2,0.5,0.909677
pdb7s8z_A_original_CA_coordinates.csv,209,2,0.5,0.946549
pdb5tg4_A_original_CA_coordinates.csv,242,2,0.5,0.923958
pdb3lho_A_original_CA_coordinates.csv,250,2,0.5,0.936143
pdb5rfa_A_original_CA_coordinates.csv,301,2,0.5,0.931933
pdb4ttp_A_original_CA_coordinates.csv,201,2,0.5,0.881218
pdb5hqj_A_original_CA_coordinates.csv,280,2,0.5,0.973473
pdb8duy_A_original_CA_coordinates.csv,390,2,0.5,0.904737
pdb5qpt_A_original_CA_coordinates.csv,360,2,0.5,0.860337
pdb6r8k_B_original_CA_coordinates.csv,77,2,0.5,0.826543
pdb7ajw_A_original_CA_coordinates.csv,329,2,0.5,0.930039
pdb5uih_A_original_CA_coordinates.csv,159,2,0.5,0.923332
pdb6zsk_A_original_CA_coordinates.csv,136,2,0.5,0.838504
pdb6gpw_A_original_CA_coordinates.csv,209,2,0.5,0.902345
pdb4gt6_A_original_CA_coordinates.csv,374,2,0.5,0.91929
pdb6xuj_A_original_CA_coordinates.csv,224,2,0.5,0.805795
pdb6vdl_A_original_CA_coordinates.csv,200,2,0.5,0.964875
pdb3fhf_A_original_CA_coordinates.csv,212,2,0.5,0.780082
pdb3mmf_A_original_CA_coordinates.csv,257,2,0.5,0.786337
pdb3vb4_A_original_CA_coordinates.csv,301,2,0.5,0.947332
pdb7vhe_A_original_CA_coordinates.csv,283,2,0.5,0.79824
pdb2eqy_A_original_CA_coordinates.csv,122,2,0.5,0.929894
pdb3v2o_A_original_CA_coordinates.csv,158,2,0.5,0.938286
pdb1pl8_A_original_CA_coordinates.csv,356,2,0.5,0.822539
pdb6nkb_A_original_CA_coordinates.csv,227,2,0.5,0.880844
pdb5b78_A_original_CA_coordinates.csv,119,2,0.5,0.918991
pdb6etp_A_original_CA_coordinates.csv,124,2,0.5,0.933641
pdb4xv6_A_original_CA_coordinates.csv,289,2,0.5,0.93887
pdb7f51_A_original_CA_coordinates.csv,287,2,0.5,0.967515
pdb3ha8_A_original_CA_coordinates.csv,342,2,0.5,0.960343
pdb6lje_A_original_CA_coordinates.csv,101,2,0.5,0.959179
pdb1gun_A_original_CA_coordinates.csv,67,2,0.5,0.953737
pdb8cj5_A_original_CA_coordinates.csv,908,2,0.5,0.935891
pdb5elv_A_original_CA_coordinates.csv,263,2,0.5,0.903692
pdb3d53_A_original_CA_coordinates.csv,170,2,0.5,0.864973
pdb8em5_A_original_CA_coordinates.csv,92,2,0.5,0.925538
pdb4f10_A_original_CA_coordinates.csv,353,2,0.5,0.958646
pdb3lat_A_original_CA_coordinates.csv,207,2,0.5,0.689227
pdb4e3m_A_original_CA_coordinates.csv,358,2,0.5,0.845548
pdb5wa9_A_original_CA_coordinates.csv,115,2,0.5,0.905469
pdb4uuo_A_original_CA_coordinates.csv,328,2,0.5,0.947979
pdb4prn_A_original_CA_coordinates.csv,276,2,0.5,0.853637
pdb7bnh_A_original_CA_coordinates.csv,96,2,0.5,0.879997
pdb5oss_A_original_CA_coordinates.csv,443,2,0.5,0.850248
pdb5zha_A_original_CA_coordinates.csv,263,2,0.5,0.944397
pdb5g1x_A_original_CA_coordinates.csv,262,2,0.5,0.899586
pdb7aq3_A_original_CA_coordinates.csv,568,2,0.5,0.91364
pdb5yum_A_original_CA_coordinates.csv,91,2,0.5,0.873509
pdb7s0n_A_original_CA_coordinates.csv,122,2,0.5,0.786541
pdb4c73_A_original_CA_coordinates.csv,414,2,0.5,0.812767
pdb1fov_A_original_CA_coordinates.csv,82,2,0.5,0.898743
pdb3fgy_A_original_CA_coordinates.csv,132,2,0.5,0.901896
pdb2bbh_A_original_CA_coordinates.csv,220,2,0.5,0.818427
pdb7p27_A_original_CA_coordinates.csv,160,2,0.5,0.880363
pdb4ysa_A_original_CA_coordinates.csv,294,2,0.5,0.876665
pdb8fdl_A_original_CA_coordinates.csv,141,2,0.5,0.947877
pdb3ifo_H_original_CA_coordinates.csv,216,2,0.5,0.917092
pdb5qdn_A_original_CA_coordinates.csv,282,2,0.5,0.876063
pdb5nci_A_original_CA_coordinates.csv,262,2,0.5,0.832712
pdb6smw_A_original_CA_coordinates.csv,475,2,0.5,0.864525
pdb3on7_A_original_CA_coordinates.csv,263,2,0.5,0.926466
pdb3gpu_A_original_CA_coordinates.csv,251,2,0.5,0.930982
pdb2d9r_A_original_CA_coordinates.csv,83,2,0.5,0.903584
pdb6jym_A_original_CA_coordinates.csv,704,2,0.5,0.677677
pdb4d3a_A_original_CA_coordinates.csv,404,2,0.5,0.95435
pdb7vzq_A_original_CA_coordinates.csv,674,2,0.5,0.944714
pdb3u0x_A_original_CA_coordinates.csv,290,2,0.5,0.944003
pdb4y3d_A_original_CA_coordinates.csv,330,2,0.5,0.943259
pdb3nok_A_original_CA_coordinates.csv,234,2,0.5,0.915817
pdb8bbu_A_original_CA_coordinates.csv,121,2,0.5,0.89818
pdb6yea_A_original_CA_coordinates.csv,170,2,0.5,0.924285
pdb4hno_A_original_CA_coordinates.csv,285,2,0.5,0.932398
pdb5ub4_A_original_CA_coordinates.csv,278,2,0.5,0.92956
pdb4fb1_A_original_CA_coordinates.csv,354,2,0.5,0.617428
pdb2vw5_A_original_CA_coordinates.csv,214,2,0.5,0.934913
pdb4xvt_G_original_CA_coordinates.csv,341,2,0.5,0.915207
pdb1snr_A_original_CA_coordinates.csv,336,2,0.5,0.823297
pdb5aoh_A_original_CA_coordinates.csv,265,2,0.5,0.955253
pdb5wk0_A_original_CA_coordinates.csv,156,2,0.5,0.83544
pdb4gk1_A_original_CA_coordinates.csv,134,2,0.5,0.862057
pdb2mm3_A_original_CA_coordinates.csv,127,2,0.5,0.887665
pdb4ied_A_original_CA_coordinates.csv,241,2,0.5,0.926561
pdb7o82_A_original_CA_coordinates.csv,437,2,0.5,0.916742
pdb3bgv_A_original_CA_coordinates.csv,269,2,0.5,0.948208
pdb6vz6_A_original_CA_coordinates.csv,77,2,0.5,0.961829
pdb3m2i_A_original_CA_coordinates.csv,291,2,0.5,0.925115
pdb6zu3_A_original_CA_coordinates.csv,230,2,0.5,0.867733
pdb3o6h_A_original_CA_coordinates.csv,261,2,0.5,0.947517
pdb5ugf_A_original_CA_coordinates.csv,286,2,0.5,0.869449
pdb5wof_A_original_CA_coordinates.csv,84,2,0.5,0.906816
pdb3dhj_A_original_CA_coordinates.csv,100,2,0.5,0.841132
pdb4z6b_A_original_CA_coordinates.csv,282,2,0.5,0.841881
