p_pdb_id,Residue length,actual_hinge_cnt,sigma,delta_g
pdb3nfa_A_original_CA_coordinates.csv,149,4,0.5,555.132
pdb8j0v_X_original_CA_coordinates.csv,173,4,0.5,2777.46
pdb6z8j_A_original_CA_coordinates.csv,279,4,0.5,7417.47
pdb3mfs_A_original_CA_coordinates.csv,303,4,0.5,1206.34
pdb2bid_A_original_CA_coordinates.csv,197,4,0.5,4450.46
pdb4icy_A_original_CA_coordinates.csv,462,4,0.5,95456.8
pdb4y4b_A_original_CA_coordinates.csv,330,4,0.5,3074.39
pdb4tjw_A_original_CA_coordinates.csv,199,4,0.5,1117.49
pdb5nkl_A_original_CA_coordinates.csv,540,4,0.5,36941.7
pdb5yjk_A_original_CA_coordinates.csv,221,4,0.5,2173.35
pdb5chu_A_original_CA_coordinates.csv,359,4,0.5,11008.7
pdb7ea2_B_original_CA_coordinates.csv,107,4,0.5,254.738
pdb6gvi_A_original_CA_coordinates.csv,910,4,0.5,5988.17
pdb3k50_A_original_CA_coordinates.csv,376,4,0.5,5932.07
pdb1gx4_A_original_CA_coordinates.csv,287,4,0.5,4898.86
pdb7p49_A_original_CA_coordinates.csv,276,4,0.5,5553.02
pdb8cif_H_original_CA_coordinates.csv,255,4,0.5,9077.37
pdb6ir6_A_original_CA_coordinates.csv,232,4,0.5,4031.91
pdb4g4q_A_original_CA_coordinates.csv,254,4,0.5,205.958
pdb4zgj_A_original_CA_coordinates.csv,204,4,0.5,7807.34
pdb4p31_A_original_CA_coordinates.csv,230,4,0.5,18465.6
pdb6hos_A_original_CA_coordinates.csv,213,4,0.5,1395.53
pdb2f8d_A_original_CA_coordinates.csv,221,4,0.5,5219.46
pdb2w8h_A_original_CA_coordinates.csv,322,4,0.5,12113.7
pdb8elt_A_original_CA_coordinates.csv,166,4,0.5,321.826
pdb6qi3_A_original_CA_coordinates.csv,298,4,0.5,3999.75
pdb4n2r_A_original_CA_coordinates.csv,306,4,0.5,9485.74
pdb4nnm_A_original_CA_coordinates.csv,111,4,0.5,561.935
pdb4o04_A_original_CA_coordinates.csv,208,4,0.5,7376.45
pdb2jbh_A_original_CA_coordinates.csv,207,4,0.5,1916.46
pdb7xza_A_original_CA_coordinates.csv,443,4,0.5,14746.5
pdb7lco_A_original_CA_coordinates.csv,306,4,0.5,6559.12
pdb2y6g_A_original_CA_coordinates.csv,167,4,0.5,3857.18
pdb4jrh_A_original_CA_coordinates.csv,412,4,0.5,6840.44
pdb6qq9_A_original_CA_coordinates.csv,225,4,0.5,1631.31
pdb3paj_A_original_CA_coordinates.csv,302,4,0.5,2013.66
pdb7m26_A_original_CA_coordinates.csv,258,4,0.5,3511.46
pdb2boj_A_original_CA_coordinates.csv,114,4,0.5,590.919
pdb7b82_A_original_CA_coordinates.csv,105,4,0.5,335.811
pdb8q1n_A_original_CA_coordinates.csv,320,4,0.5,4776.7
pdb7fzt_A_original_CA_coordinates.csv,130,4,0.5,2615.85
pdb6ach_A_original_CA_coordinates.csv,364,4,0.5,2762.36
pdb3kae_A_original_CA_coordinates.csv,225,4,0.5,3389.08
pdb5hvy_A_original_CA_coordinates.csv,335,4,0.5,8801.6
pdb6iv7_A_original_CA_coordinates.csv,386,4,0.5,34483.3
pdb5n0g_A_original_CA_coordinates.csv,208,4,0.5,571.79
pdb6g8t_A_original_CA_coordinates.csv,106,4,0.5,454.595
pdb4cn9_A_original_CA_coordinates.csv,397,4,0.5,12531.2
pdb6z2o_A_original_CA_coordinates.csv,354,4,0.5,12762.4
pdb6t5l_A_original_CA_coordinates.csv,224,4,0.5,2363.96
pdb4r66_A_original_CA_coordinates.csv,326,4,0.5,1541.74
pdb5pjt_A_original_CA_coordinates.csv,331,4,0.5,8114.6
pdb6lul_B_original_CA_coordinates.csv,224,4,0.5,20083.9
pdb2rr6_A_original_CA_coordinates.csv,168,4,0.5,503.928
pdb3ioj_A_original_CA_coordinates.csv,284,4,0.5,5725.64
pdb3ckg_A_original_CA_coordinates.csv,236,4,0.5,3118.42
pdb5uav_A_original_CA_coordinates.csv,278,4,0.5,793.028
pdb8i4j_A_original_CA_coordinates.csv,220,4,0.5,1650.36
pdb6lqo_A_original_CA_coordinates.csv,258,4,0.5,4855.44
pdb3fj1_A_original_CA_coordinates.csv,326,4,0.5,2714.25
pdb4pg7_A_original_CA_coordinates.csv,402,4,0.5,26393
pdb2qnl_A_original_CA_coordinates.csv,159,4,0.5,888.513
pdb7tl4_A_original_CA_coordinates.csv,184,4,0.5,8619.69
pdb6prc_C_original_CA_coordinates.csv,332,4,0.5,3221.29
pdb1fdt_A_original_CA_coordinates.csv,285,4,0.5,3832.59
pdb6c8q_A_original_CA_coordinates.csv,268,4,0.5,20243.8
pdb6oe6_A_original_CA_coordinates.csv,127,4,0.5,2892.86
pdb4l7t_A_original_CA_coordinates.csv,490,4,0.5,1253.52
pdb6btf_A_original_CA_coordinates.csv,317,4,0.5,394.691
pdb5r96_A_original_CA_coordinates.csv,347,4,0.5,11390.1
pdb3smv_A_original_CA_coordinates.csv,233,4,0.5,1115.06
pdb2fvv_A_original_CA_coordinates.csv,135,4,0.5,4226.89
pdb3cg6_A_original_CA_coordinates.csv,131,4,0.5,1692.19
pdb3hob_M_original_CA_coordinates.csv,156,4,0.5,462.882
pdb3zjf_A_original_CA_coordinates.csv,322,4,0.5,16474.4
pdb8tuv_A_original_CA_coordinates.csv,425,4,0.5,4549.87
pdb4ok3_A_original_CA_coordinates.csv,426,4,0.5,3431.65
pdb5ii8_A_original_CA_coordinates.csv,131,4,0.5,1496.69
pdb5v0r_A_original_CA_coordinates.csv,145,4,0.5,5691.05
pdb7lp0_A_original_CA_coordinates.csv,111,4,0.5,1020.71
pdb3as5_A_original_CA_coordinates.csv,183,4,0.5,489.176
pdb7bqi_A_original_CA_coordinates.csv,174,4,0.5,3666.1
pdb4yk9_A_original_CA_coordinates.csv,142,4,0.5,1707.37
pdb4dl2_A_original_CA_coordinates.csv,428,4,0.5,1852.38
pdb6y4w_A_original_CA_coordinates.csv,341,4,0.5,9112.38
pdb4ega_A_original_CA_coordinates.csv,522,4,0.5,24987.8
pdb3ndo_A_original_CA_coordinates.csv,225,4,0.5,3664.32
pdb1x7x_A_original_CA_coordinates.csv,370,4,0.5,7424.52
pdb6zzj_A_original_CA_coordinates.csv,240,4,0.5,13622.7
pdb2vfo_A_original_CA_coordinates.csv,555,4,0.5,6773.97
pdb5q3r_A_original_CA_coordinates.csv,341,4,0.5,8116.19
pdb7lmf_A_original_CA_coordinates.csv,305,4,0.5,10688.1
pdb7vj6_A_original_CA_coordinates.csv,453,4,0.5,2521.52
pdb6n0q_A_original_CA_coordinates.csv,257,4,0.5,3502.46
pdb5moc_A_original_CA_coordinates.csv,227,4,0.5,1468.83
pdb3ugq_A_original_CA_coordinates.csv,426,4,0.5,10782.5
pdb1ak7_A_original_CA_coordinates.csv,174,4,0.5,6256.01
pdb2c0c_A_original_CA_coordinates.csv,353,4,0.5,9405.7
pdb5yrd_A_original_CA_coordinates.csv,241,4,0.5,5601.13
pdb3ch2_X_original_CA_coordinates.csv,256,4,0.5,6341.2
pdb6aw6_A_original_CA_coordinates.csv,216,4,0.5,1657.02
pdb3vcz_A_original_CA_coordinates.csv,127,4,0.5,2765.46
pdb3x2k_A_original_CA_coordinates.csv,180,4,0.5,6190.17
pdb4qcd_A_original_CA_coordinates.csv,242,4,0.5,4984.95
pdb5r86_A_original_CA_coordinates.csv,149,4,0.5,1112.3
pdb4yvy_A_original_CA_coordinates.csv,256,4,0.5,4014.27
pdb5hf1_A_original_CA_coordinates.csv,117,4,0.5,1184.13
pdb7qwj_A_original_CA_coordinates.csv,298,4,0.5,3392.02
pdb7l3i_A_original_CA_coordinates.csv,162,4,0.5,622.486
pdb5sua_A_original_CA_coordinates.csv,237,4,0.5,6065.16
pdb7p1q_A_original_CA_coordinates.csv,383,4,0.5,6790.31
pdb2lll_A_original_CA_coordinates.csv,121,4,0.5,3973.68
pdb4lil_A_original_CA_coordinates.csv,370,4,0.5,14700.9
pdb5c0u_A_original_CA_coordinates.csv,208,4,0.5,3907.56
pdb4w7k_A_original_CA_coordinates.csv,446,4,0.5,9471.47
pdb1koi_A_original_CA_coordinates.csv,184,4,0.5,7666.68
pdb2c4e_A_original_CA_coordinates.csv,299,4,0.5,20358
pdb5jcz_A_original_CA_coordinates.csv,172,4,0.5,3997.37
pdb7t5r_A_original_CA_coordinates.csv,257,4,0.5,5983.87
pdb4ptm_A_original_CA_coordinates.csv,397,4,0.5,12091.1
pdb6y80_A_original_CA_coordinates.csv,347,4,0.5,5896.89
pdb4dqj_A_original_CA_coordinates.csv,137,4,0.5,7402.45
pdb6tpc_A_original_CA_coordinates.csv,305,4,0.5,2091.67
pdb8d9c_A_original_CA_coordinates.csv,354,4,0.5,20263.8
pdb7mk3_A_original_CA_coordinates.csv,361,4,0.5,2347.9
pdb6pna_A_original_CA_coordinates.csv,415,4,0.5,12345.5
pdb3zpm_A_original_CA_coordinates.csv,211,4,0.5,3554.76
pdb3vg1_A_original_CA_coordinates.csv,376,4,0.5,12002.8
pdb6tbe_A_original_CA_coordinates.csv,116,4,0.5,1523.95
pdb5qrh_A_original_CA_coordinates.csv,171,4,0.5,1196.87
pdb3gt4_A_original_CA_coordinates.csv,279,4,0.5,240.708
pdb4zcg_A_original_CA_coordinates.csv,342,4,0.5,3473.31
pdb5vcy_A_original_CA_coordinates.csv,296,4,0.5,5856.54
pdb5ymx_A_original_CA_coordinates.csv,202,4,0.5,7044.15
pdb7pj8_A_original_CA_coordinates.csv,161,4,0.5,7071.37
pdb1evq_A_original_CA_coordinates.csv,304,4,0.5,1620.73
pdb5gr2_A_original_CA_coordinates.csv,755,4,0.5,22631.4
pdb5nu9_A_original_CA_coordinates.csv,174,4,0.5,1213.56
pdb5ggi_A_original_CA_coordinates.csv,394,4,0.5,1331.08
pdb6l72_A_original_CA_coordinates.csv,294,4,0.5,11296.9
pdb6ood_A_original_CA_coordinates.csv,155,4,0.5,10400.9
pdb5psl_A_original_CA_coordinates.csv,121,4,0.5,783.584
pdb5kn9_A_original_CA_coordinates.csv,222,4,0.5,4498.3
pdb8pku_A_original_CA_coordinates.csv,290,4,0.5,5053.88
pdb3f1p_A_original_CA_coordinates.csv,114,4,0.5,1308.99
pdb5d7d_A_original_CA_coordinates.csv,193,4,0.5,6369.19
pdb6fmw_A_original_CA_coordinates.csv,270,4,0.5,967.513
pdb6cf8_A_original_CA_coordinates.csv,510,4,0.5,27280
pdb4hh5_A_original_CA_coordinates.csv,163,4,0.5,1900.38
pdb5qzz_A_original_CA_coordinates.csv,237,4,0.5,242.253
pdb1k0x_A_original_CA_coordinates.csv,108,4,0.5,3100.35
pdb2mxx_A_original_CA_coordinates.csv,179,4,0.5,3007.07
pdb3ld3_A_original_CA_coordinates.csv,171,4,0.5,7187.59
pdb6np1_A_original_CA_coordinates.csv,268,4,0.5,21364.9
pdb5reu_A_original_CA_coordinates.csv,304,4,0.5,402.449
pdb2oym_A_original_CA_coordinates.csv,434,4,0.5,3512.9
pdb4pkr_A_original_CA_coordinates.csv,495,4,0.5,8175.53
pdb6ct3_A_original_CA_coordinates.csv,249,4,0.5,1852.59
pdb2mg5_A_original_CA_coordinates.csv,148,4,0.5,290.219
pdb8h5p_A_original_CA_coordinates.csv,306,4,0.5,13456.6
pdb7gd1_A_original_CA_coordinates.csv,304,4,0.5,3656.57
pdb4i8i_A_original_CA_coordinates.csv,250,4,0.5,1806.62
pdb7fo7_A_original_CA_coordinates.csv,237,4,0.5,3382.09
pdb5tcw_A_original_CA_coordinates.csv,298,4,0.5,2144.78
pdb5s2a_A_original_CA_coordinates.csv,165,4,0.5,3110.3
pdb4qqs_A_original_CA_coordinates.csv,312,4,0.5,6465.08
pdb3pa4_A_original_CA_coordinates.csv,257,4,0.5,4185.86
pdb7zww_A_original_CA_coordinates.csv,131,4,0.5,1318.81
pdb4irl_A_original_CA_coordinates.csv,462,4,0.5,4396.95
pdb2zby_A_original_CA_coordinates.csv,400,4,0.5,15115.2
pdb2rei_A_original_CA_coordinates.csv,277,4,0.5,5644.51
pdb1yux_A_original_CA_coordinates.csv,200,4,0.5,3635.58
pdb4qu0_A_original_CA_coordinates.csv,240,4,0.5,956.359
pdb8fqq_A_original_CA_coordinates.csv,355,4,0.5,2983.74
pdb7bpl_A_original_CA_coordinates.csv,110,4,0.5,587.545
pdb5ujp_A_original_CA_coordinates.csv,112,4,0.5,459.06
pdb3c72_A_original_CA_coordinates.csv,306,4,0.5,2204.21
pdb6ojx_A_original_CA_coordinates.csv,353,4,0.5,18132.1
pdb5cno_A_original_CA_coordinates.csv,300,4,0.5,5362.31
pdb5pfi_A_original_CA_coordinates.csv,115,4,0.5,796.462
pdb6gmi_A_original_CA_coordinates.csv,120,4,0.5,1146.5
pdb4baj_A_original_CA_coordinates.csv,366,4,0.5,4375.61
pdb5iqs_A_original_CA_coordinates.csv,280,4,0.5,9180.51
pdb2y3h_A_original_CA_coordinates.csv,110,4,0.5,920.779
pdb5hyq_A_original_CA_coordinates.csv,213,4,0.5,7374.97
pdb2hpg_A_original_CA_coordinates.csv,308,4,0.5,15146.7
pdb3f9t_A_original_CA_coordinates.csv,385,4,0.5,38964.8
pdb2dlx_A_original_CA_coordinates.csv,153,4,0.5,419.495
pdb4cyq_A_original_CA_coordinates.csv,411,4,0.5,1237.15
pdb5weq_A_original_CA_coordinates.csv,211,4,0.5,4297.19
pdb4udt_A_original_CA_coordinates.csv,202,4,0.5,611.406
pdb6imu_A_original_CA_coordinates.csv,494,4,0.5,10421.4
pdb6xr7_A_original_CA_coordinates.csv,287,4,0.5,2007.4
pdb6dg1_A_original_CA_coordinates.csv,105,4,0.5,2252.14
pdb6xu3_A_original_CA_coordinates.csv,320,4,0.5,8716.3
pdb3ihg_A_original_CA_coordinates.csv,535,4,0.5,5080.66
pdb3t7f_A_original_CA_coordinates.csv,288,4,0.5,37406.7
pdb2ppe_A_original_CA_coordinates.csv,336,4,0.5,22402.9
pdb5z9k_A_original_CA_coordinates.csv,123,4,0.5,4890.77
pdb4axb_A_original_CA_coordinates.csv,526,4,0.5,10384.2
pdb2m8t_A_original_CA_coordinates.csv,112,4,0.5,2401.16
pdb5c0f_A_original_CA_coordinates.csv,277,4,0.5,11002.2
pdb4azd_A_original_CA_coordinates.csv,122,4,0.5,708.318
pdb7puf_A_original_CA_coordinates.csv,295,4,0.5,23224.9
pdb5cgk_A_original_CA_coordinates.csv,129,4,0.5,2886.15
pdb5fmd_A_original_CA_coordinates.csv,624,4,0.5,2713.47
pdb6tol_A_original_CA_coordinates.csv,130,4,0.5,2724.98
pdb8k9y_A_original_CA_coordinates.csv,322,4,0.5,8431.26
pdb7b8b_A_original_CA_coordinates.csv,369,4,0.5,1156.69
pdb6zy1_A_original_CA_coordinates.csv,700,4,0.5,2077.72
pdb7lv1_C_original_CA_coordinates.csv,106,4,0.5,270.196
pdb5qet_A_original_CA_coordinates.csv,282,4,0.5,1750.33
pdb5vgl_A_original_CA_coordinates.csv,154,4,0.5,1517.42
pdb6qsp_A_original_CA_coordinates.csv,399,4,0.5,29909.2
pdb3cxg_A_original_CA_coordinates.csv,122,4,0.5,1070.72
pdb8ghy_A_original_CA_coordinates.csv,362,4,0.5,3173.3
pdb6v6o_D_original_CA_coordinates.csv,314,4,0.5,2338.09
pdb6thj_A_original_CA_coordinates.csv,139,4,0.5,3483.16
pdb4r8s_A_original_CA_coordinates.csv,256,4,0.5,12764.7
pdb7sjb_A_original_CA_coordinates.csv,137,4,0.5,3218.13
pdb6djg_A_original_CA_coordinates.csv,438,4,0.5,30376.6
pdb4iv0_A_original_CA_coordinates.csv,263,4,0.5,4701.03
pdb2agt_A_original_CA_coordinates.csv,316,4,0.5,2769.84
pdb3s2v_A_original_CA_coordinates.csv,254,4,0.5,5512.18
pdb7u9f_A_original_CA_coordinates.csv,454,4,0.5,1898.77
pdb2hqn_A_original_CA_coordinates.csv,109,4,0.5,2431.72
pdb4c9n_A_original_CA_coordinates.csv,408,4,0.5,20303
pdb5vyo_A_original_CA_coordinates.csv,189,4,0.5,8852.3
pdb5pd2_A_original_CA_coordinates.csv,115,4,0.5,1257.74
pdb2gvi_A_original_CA_coordinates.csv,195,4,0.5,1635.82
pdb2z59_A_original_CA_coordinates.csv,109,4,0.5,1398.94
pdb4key_A_original_CA_coordinates.csv,450,4,0.5,14500.3
pdb6pfs_A_original_CA_coordinates.csv,228,4,0.5,21963
pdb4ebj_A_original_CA_coordinates.csv,254,4,0.5,2338.27
pdb7s8z_A_original_CA_coordinates.csv,209,4,0.5,1632.01
pdb5tg4_A_original_CA_coordinates.csv,242,4,0.5,3622.98
pdb3lho_A_original_CA_coordinates.csv,250,4,0.5,8925.28
pdb5rfa_A_original_CA_coordinates.csv,301,4,0.5,767.439
pdb4ttp_A_original_CA_coordinates.csv,201,4,0.5,1389.19
pdb5hqj_A_original_CA_coordinates.csv,280,4,0.5,936.621
pdb8duy_A_original_CA_coordinates.csv,390,4,0.5,2557.07
pdb5qpt_A_original_CA_coordinates.csv,360,4,0.5,9310.75
pdb7ajw_A_original_CA_coordinates.csv,329,4,0.5,19531.8
pdb5uih_A_original_CA_coordinates.csv,159,4,0.5,1644.96
pdb6zsk_A_original_CA_coordinates.csv,136,4,0.5,348.486
pdb6gpw_A_original_CA_coordinates.csv,209,4,0.5,9504.01
pdb4gt6_A_original_CA_coordinates.csv,374,4,0.5,730.783
pdb6xuj_A_original_CA_coordinates.csv,224,4,0.5,1730.82
pdb6vdl_A_original_CA_coordinates.csv,200,4,0.5,2037.29
pdb3fhf_A_original_CA_coordinates.csv,212,4,0.5,4808.81
pdb3mmf_A_original_CA_coordinates.csv,257,4,0.5,21938.8
pdb3vb4_A_original_CA_coordinates.csv,301,4,0.5,2136.87
pdb7vhe_A_original_CA_coordinates.csv,283,4,0.5,3162.83
pdb2eqy_A_original_CA_coordinates.csv,122,4,0.5,2469.99
pdb3v2o_A_original_CA_coordinates.csv,158,4,0.5,5612.22
pdb1pl8_A_original_CA_coordinates.csv,356,4,0.5,1818.62
pdb6nkb_A_original_CA_coordinates.csv,227,4,0.5,4735.95
pdb5b78_A_original_CA_coordinates.csv,119,4,0.5,747.806
pdb6etp_A_original_CA_coordinates.csv,124,4,0.5,592.611
pdb4xv6_A_original_CA_coordinates.csv,289,4,0.5,2251.76
pdb7f51_A_original_CA_coordinates.csv,287,4,0.5,10365
pdb3ha8_A_original_CA_coordinates.csv,342,4,0.5,17086.9
pdb8cj5_A_original_CA_coordinates.csv,908,4,0.5,4638.88
pdb5elv_A_original_CA_coordinates.csv,263,4,0.5,4302.63
pdb3d53_A_original_CA_coordinates.csv,170,4,0.5,426.594
pdb4f10_A_original_CA_coordinates.csv,353,4,0.5,2577.99
pdb3lat_A_original_CA_coordinates.csv,207,4,0.5,2061.6
pdb4e3m_A_original_CA_coordinates.csv,358,4,0.5,2304.47
pdb5wa9_A_original_CA_coordinates.csv,115,4,0.5,1494.77
pdb4uuo_A_original_CA_coordinates.csv,328,4,0.5,4958.59
pdb4prn_A_original_CA_coordinates.csv,276,4,0.5,33514.6
pdb5oss_A_original_CA_coordinates.csv,443,4,0.5,14312.4
pdb5zha_A_original_CA_coordinates.csv,263,4,0.5,2431.62
pdb5g1x_A_original_CA_coordinates.csv,262,4,0.5,644.824
pdb7aq3_A_original_CA_coordinates.csv,568,4,0.5,3262.84
pdb7s0n_A_original_CA_coordinates.csv,122,4,0.5,7225.83
pdb4c73_A_original_CA_coordinates.csv,414,4,0.5,7054.89
pdb3fgy_A_original_CA_coordinates.csv,132,4,0.5,1074.21
pdb2bbh_A_original_CA_coordinates.csv,220,4,0.5,11292.1
pdb7p27_A_original_CA_coordinates.csv,160,4,0.5,512.783
pdb4ysa_A_original_CA_coordinates.csv,294,4,0.5,657.557
pdb8fdl_A_original_CA_coordinates.csv,141,4,0.5,1105.38
pdb3ifo_H_original_CA_coordinates.csv,216,4,0.5,17947.3
pdb5qdn_A_original_CA_coordinates.csv,282,4,0.5,48846.3
pdb5nci_A_original_CA_coordinates.csv,262,4,0.5,21361.5
pdb6smw_A_original_CA_coordinates.csv,475,4,0.5,15937.8
pdb3on7_A_original_CA_coordinates.csv,263,4,0.5,7164.43
pdb3gpu_A_original_CA_coordinates.csv,251,4,0.5,6057.94
pdb6jym_A_original_CA_coordinates.csv,704,4,0.5,490.461
pdb4d3a_A_original_CA_coordinates.csv,404,4,0.5,4181.77
pdb7vzq_A_original_CA_coordinates.csv,674,4,0.5,4801.07
pdb3u0x_A_original_CA_coordinates.csv,290,4,0.5,2320.31
pdb4y3d_A_original_CA_coordinates.csv,330,4,0.5,4340.26
pdb3nok_A_original_CA_coordinates.csv,234,4,0.5,953.022
pdb8bbu_A_original_CA_coordinates.csv,121,4,0.5,574.992
pdb6yea_A_original_CA_coordinates.csv,170,4,0.5,3726.84
pdb4hno_A_original_CA_coordinates.csv,285,4,0.5,2604.47
pdb5ub4_A_original_CA_coordinates.csv,278,4,0.5,9895.18
pdb4fb1_A_original_CA_coordinates.csv,354,4,0.5,10785.2
pdb2vw5_A_original_CA_coordinates.csv,214,4,0.5,1557.07
pdb4xvt_G_original_CA_coordinates.csv,341,4,0.5,3386.7
pdb1snr_A_original_CA_coordinates.csv,336,4,0.5,3138.41
pdb5aoh_A_original_CA_coordinates.csv,265,4,0.5,3129.21
pdb5wk0_A_original_CA_coordinates.csv,156,4,0.5,5660.05
pdb4gk1_A_original_CA_coordinates.csv,134,4,0.5,718.223
pdb2mm3_A_original_CA_coordinates.csv,127,4,0.5,2845.89
pdb4ied_A_original_CA_coordinates.csv,241,4,0.5,26542.8
pdb7o82_A_original_CA_coordinates.csv,437,4,0.5,38732.2
pdb3bgv_A_original_CA_coordinates.csv,269,4,0.5,1389.38
pdb3m2i_A_original_CA_coordinates.csv,291,4,0.5,10882.9
pdb6zu3_A_original_CA_coordinates.csv,230,4,0.5,1997.59
pdb3o6h_A_original_CA_coordinates.csv,261,4,0.5,2399.49
pdb5ugf_A_original_CA_coordinates.csv,286,4,0.5,13615
pdb4z6b_A_original_CA_coordinates.csv,282,4,0.5,277.828
pdb5sha_A_original_CA_coordinates.csv,313,4,0.5,710.478
pdb4l7e_A_original_CA_coordinates.csv,180,4,0.5,4576.3
pdb3n7c_A_original_CA_coordinates.csv,107,4,0.5,2139.81
pdb3vo0_A_original_CA_coordinates.csv,466,4,0.5,23634.3
pdb7gbt_A_original_CA_coordinates.csv,304,4,0.5,3784.54
pdb3c6x_A_original_CA_coordinates.csv,256,4,0.5,5495.6
pdb4wnk_A_original_CA_coordinates.csv,499,4,0.5,1386.14
pdb6eu6_A_original_CA_coordinates.csv,405,4,0.5,5049.52
pdb3fse_A_original_CA_coordinates.csv,328,4,0.5,3333.4
pdb2d9f_A_original_CA_coordinates.csv,135,4,0.5,139.832
pdb2vxv_H_original_CA_coordinates.csv,214,4,0.5,3849.14
pdb6qqi_A_original_CA_coordinates.csv,116,4,0.5,1831.54
pdb8oiv_A_original_CA_coordinates.csv,293,4,0.5,5379.75
pdb2x9f_A_original_CA_coordinates.csv,265,4,0.5,666.588
pdb6pob_A_original_CA_coordinates.csv,416,4,0.5,27649.6
pdb7zp0_A_original_CA_coordinates.csv,217,4,0.5,842.707
pdb4hez_A_original_CA_coordinates.csv,257,4,0.5,8672.46
pdb8clh_A_original_CA_coordinates.csv,439,4,0.5,432.602
pdb4nyw_A_original_CA_coordinates.csv,116,4,0.5,333.113
pdb6qi1_A_original_CA_coordinates.csv,297,4,0.5,4775.41
pdb6h7f_A_original_CA_coordinates.csv,671,4,0.5,17404.4
pdb6i0b_A_original_CA_coordinates.csv,526,4,0.5,2097.46
pdb6s8v_A_original_CA_coordinates.csv,172,4,0.5,2269.06
pdb4nqg_A_original_CA_coordinates.csv,197,4,0.5,3291.07
pdb8j5a_A_original_CA_coordinates.csv,172,4,0.5,11698.8
pdb5rkv_A_original_CA_coordinates.csv,119,4,0.5,1290.81
pdb5a30_A_original_CA_coordinates.csv,463,4,0.5,4259.26
pdb4rq4_A_original_CA_coordinates.csv,326,4,0.5,7191.85
pdb7kid_A_original_CA_coordinates.csv,625,4,0.5,7760.23
pdb2jqj_A_original_CA_coordinates.csv,141,4,0.5,1028.19
pdb5o72_A_original_CA_coordinates.csv,255,4,0.5,2060.33
pdb8hq4_A_original_CA_coordinates.csv,209,4,0.5,1237.83
pdb5sfc_A_original_CA_coordinates.csv,312,4,0.5,1947.79
pdb4kcr_A_original_CA_coordinates.csv,404,4,0.5,19107.3
pdb2ya8_A_original_CA_coordinates.csv,470,4,0.5,6927.49
pdb6n0u_A_original_CA_coordinates.csv,295,4,0.5,3600.67
pdb4kv7_A_original_CA_coordinates.csv,360,4,0.5,5432.06
pdb5nid_A_original_CA_coordinates.csv,609,4,0.5,21969.4
pdb2xd5_A_original_CA_coordinates.csv,469,4,0.5,2166.26
