p_pdb_id,Residue length,actual_hinge_cnt,sigma,monge_rate_1
pdb8cif_H_original_CA_coordinates.csv,255,3,0.5,0.951907
pdb6ir6_A_original_CA_coordinates.csv,232,3,0.5,0.972164
pdb3hpw_A_original_CA_coordinates.csv,101,3,0.5,0.92938
pdb4g4q_A_original_CA_coordinates.csv,254,3,0.5,0.940686
pdb4zgj_A_original_CA_coordinates.csv,204,3,0.5,0.92444
pdb4p31_A_original_CA_coordinates.csv,230,3,0.5,0.961517
pdb6hos_A_original_CA_coordinates.csv,213,3,0.5,0.901365
pdb2f8d_A_original_CA_coordinates.csv,221,3,0.5,0.95165
pdb2w8h_A_original_CA_coordinates.csv,322,3,0.5,0.926197
pdb8elt_A_original_CA_coordinates.csv,166,3,0.5,0.959257
pdb6qi3_A_original_CA_coordinates.csv,298,3,0.5,0.968656
pdb4n2r_A_original_CA_coordinates.csv,306,3,0.5,0.953655
pdb4nnm_A_original_CA_coordinates.csv,111,3,0.5,0.937974
pdb4o04_A_original_CA_coordinates.csv,208,3,0.5,0.924459
pdb2jbh_A_original_CA_coordinates.csv,207,3,0.5,0.861107
pdb7xza_A_original_CA_coordinates.csv,443,3,0.5,0.739599
pdb7lco_A_original_CA_coordinates.csv,306,3,0.5,0.944711
pdb2y6g_A_original_CA_coordinates.csv,167,3,0.5,0.948713
pdb4jrh_A_original_CA_coordinates.csv,412,3,0.5,0.901724
pdb1roe_A_original_CA_coordinates.csv,97,3,0.5,0.912305
pdb6qq9_A_original_CA_coordinates.csv,225,3,0.5,0.918949
pdb3paj_A_original_CA_coordinates.csv,302,3,0.5,0.946197
pdb7m26_A_original_CA_coordinates.csv,258,3,0.5,0.922797
pdb2boj_A_original_CA_coordinates.csv,114,3,0.5,0.924827
pdb7b82_A_original_CA_coordinates.csv,105,3,0.5,0.851381
pdb8q1n_A_original_CA_coordinates.csv,320,3,0.5,0.954805
pdb7fzt_A_original_CA_coordinates.csv,130,3,0.5,0.835524
pdb6ach_A_original_CA_coordinates.csv,364,3,0.5,0.81653
pdb3kae_A_original_CA_coordinates.csv,225,3,0.5,0.966706
pdb5hvy_A_original_CA_coordinates.csv,335,3,0.5,0.926348
pdb6iv7_A_original_CA_coordinates.csv,386,3,0.5,0.976626
pdb5n0g_A_original_CA_coordinates.csv,208,3,0.5,0.804841
pdb6g8t_A_original_CA_coordinates.csv,106,3,0.5,0.904006
pdb4cn9_A_original_CA_coordinates.csv,397,3,0.5,0.893633
pdb6z2o_A_original_CA_coordinates.csv,354,3,0.5,0.945656
pdb6t5l_A_original_CA_coordinates.csv,224,3,0.5,0.887876
pdb4r66_A_original_CA_coordinates.csv,326,3,0.5,0.900329
pdb5pjt_A_original_CA_coordinates.csv,331,3,0.5,0.941112
pdb6lul_B_original_CA_coordinates.csv,224,3,0.5,0.881306
pdb2rr6_A_original_CA_coordinates.csv,168,3,0.5,0.901655
pdb3ioj_A_original_CA_coordinates.csv,284,3,0.5,0.939654
pdb3ckg_A_original_CA_coordinates.csv,236,3,0.5,0.95116
pdb5uav_A_original_CA_coordinates.csv,278,3,0.5,0.936147
pdb8i4j_A_original_CA_coordinates.csv,220,3,0.5,0.951218
pdb6lqo_A_original_CA_coordinates.csv,258,3,0.5,0.908631
pdb3fj1_A_original_CA_coordinates.csv,326,3,0.5,0.942178
pdb4pg7_A_original_CA_coordinates.csv,402,3,0.5,0.890735
pdb2qnl_A_original_CA_coordinates.csv,159,3,0.5,0.976718
pdb7tl4_A_original_CA_coordinates.csv,184,3,0.5,0.912885
pdb6prc_C_original_CA_coordinates.csv,332,3,0.5,0.958072
pdb1fdt_A_original_CA_coordinates.csv,285,3,0.5,0.902411
pdb6c8q_A_original_CA_coordinates.csv,268,3,0.5,0.957727
pdb6oe6_A_original_CA_coordinates.csv,127,3,0.5,0.90003
pdb4l7t_A_original_CA_coordinates.csv,490,3,0.5,0.948695
pdb6btf_A_original_CA_coordinates.csv,317,3,0.5,0.921864
pdb5r96_A_original_CA_coordinates.csv,347,3,0.5,0.962363
pdb3smv_A_original_CA_coordinates.csv,233,3,0.5,0.917768
pdb2fvv_A_original_CA_coordinates.csv,135,3,0.5,0.972949
pdb3cg6_A_original_CA_coordinates.csv,131,3,0.5,0.962738
pdb3hob_M_original_CA_coordinates.csv,156,3,0.5,0.927868
pdb3zjf_A_original_CA_coordinates.csv,322,3,0.5,0.912177
pdb8tuv_A_original_CA_coordinates.csv,425,3,0.5,0.978786
pdb4ok3_A_original_CA_coordinates.csv,426,3,0.5,0.936636
pdb5ii8_A_original_CA_coordinates.csv,131,3,0.5,0.880196
pdb5v0r_A_original_CA_coordinates.csv,145,3,0.5,0.94446
pdb7lp0_A_original_CA_coordinates.csv,111,3,0.5,0.931532
pdb3as5_A_original_CA_coordinates.csv,183,3,0.5,0.953329
pdb7bqi_A_original_CA_coordinates.csv,174,3,0.5,0.937272
pdb4yk9_A_original_CA_coordinates.csv,142,3,0.5,0.881893
pdb4dl2_A_original_CA_coordinates.csv,428,3,0.5,0.92445
pdb6y4w_A_original_CA_coordinates.csv,341,3,0.5,0.881175
pdb4ega_A_original_CA_coordinates.csv,522,3,0.5,0.944527
pdb3ndo_A_original_CA_coordinates.csv,225,3,0.5,0.921799
pdb1x7x_A_original_CA_coordinates.csv,370,3,0.5,0.967407
pdb6zzj_A_original_CA_coordinates.csv,240,3,0.5,0.907216
pdb2vfo_A_original_CA_coordinates.csv,555,3,0.5,0.865612
pdb5q3r_A_original_CA_coordinates.csv,341,3,0.5,0.917014
pdb7lmf_A_original_CA_coordinates.csv,305,3,0.5,0.904528
pdb7vj6_A_original_CA_coordinates.csv,453,3,0.5,0.876175
pdb6n0q_A_original_CA_coordinates.csv,257,3,0.5,0.942442
pdb5moc_A_original_CA_coordinates.csv,227,3,0.5,0.910799
pdb3ugq_A_original_CA_coordinates.csv,426,3,0.5,0.943571
pdb2kct_A_original_CA_coordinates.csv,88,3,0.5,0.933752
pdb7trl_A_original_CA_coordinates.csv,90,3,0.5,0.892036
pdb1ak7_A_original_CA_coordinates.csv,174,3,0.5,0.946935
pdb1j7q_A_original_CA_coordinates.csv,86,3,0.5,0.941939
pdb2c0c_A_original_CA_coordinates.csv,353,3,0.5,0.963021
pdb5yrd_A_original_CA_coordinates.csv,241,3,0.5,0.946585
pdb3ch2_X_original_CA_coordinates.csv,256,3,0.5,0.945958
pdb6aw6_A_original_CA_coordinates.csv,216,3,0.5,0.910143
pdb3vcz_A_original_CA_coordinates.csv,127,3,0.5,0.930825
pdb3x2k_A_original_CA_coordinates.csv,180,3,0.5,0.963825
pdb4qcd_A_original_CA_coordinates.csv,242,3,0.5,0.960192
pdb1z8m_A_original_CA_coordinates.csv,88,3,0.5,0.842427
pdb5r86_A_original_CA_coordinates.csv,149,3,0.5,0.866417
pdb4yvy_A_original_CA_coordinates.csv,256,3,0.5,0.918377
pdb5hf1_A_original_CA_coordinates.csv,117,3,0.5,0.922187
pdb7qwj_A_original_CA_coordinates.csv,298,3,0.5,0.950234
pdb7l3i_A_original_CA_coordinates.csv,162,3,0.5,0.963891
pdb5sua_A_original_CA_coordinates.csv,237,3,0.5,0.957925
pdb7p1q_A_original_CA_coordinates.csv,383,3,0.5,0.944477
pdb2lll_A_original_CA_coordinates.csv,121,3,0.5,0.943237
pdb4lil_A_original_CA_coordinates.csv,370,3,0.5,0.914535
pdb5c0u_A_original_CA_coordinates.csv,208,3,0.5,0.955077
pdb4w7k_A_original_CA_coordinates.csv,446,3,0.5,0.933448
pdb1koi_A_original_CA_coordinates.csv,184,3,0.5,0.943321
pdb2c4e_A_original_CA_coordinates.csv,299,3,0.5,0.816477
pdb5jcz_A_original_CA_coordinates.csv,172,3,0.5,0.964854
pdb7t5r_A_original_CA_coordinates.csv,257,3,0.5,0.949488
pdb4ptm_A_original_CA_coordinates.csv,397,3,0.5,0.887674
pdb6y80_A_original_CA_coordinates.csv,347,3,0.5,0.974846
pdb4dqj_A_original_CA_coordinates.csv,137,3,0.5,0.914311
pdb6tpc_A_original_CA_coordinates.csv,305,3,0.5,0.899199
pdb8d9c_A_original_CA_coordinates.csv,354,3,0.5,0.958034
pdb7mk3_A_original_CA_coordinates.csv,361,3,0.5,0.928571
pdb6pna_A_original_CA_coordinates.csv,415,3,0.5,0.966838
pdb3zpm_A_original_CA_coordinates.csv,211,3,0.5,0.958135
pdb3vg1_A_original_CA_coordinates.csv,376,3,0.5,0.933122
pdb6tbe_A_original_CA_coordinates.csv,116,3,0.5,0.94021
pdb5qrh_A_original_CA_coordinates.csv,171,3,0.5,0.902045
pdb3gt4_A_original_CA_coordinates.csv,279,3,0.5,0.973634
pdb4zcg_A_original_CA_coordinates.csv,342,3,0.5,0.900626
pdb5vcy_A_original_CA_coordinates.csv,296,3,0.5,0.930784
pdb5ymx_A_original_CA_coordinates.csv,202,3,0.5,0.93769
pdb7pj8_A_original_CA_coordinates.csv,161,3,0.5,0.894158
pdb1evq_A_original_CA_coordinates.csv,304,3,0.5,0.947686
pdb5gr2_A_original_CA_coordinates.csv,755,3,0.5,0.888776
pdb5nu9_A_original_CA_coordinates.csv,174,3,0.5,0.95288
pdb5ggi_A_original_CA_coordinates.csv,394,3,0.5,0.887038
pdb6l72_A_original_CA_coordinates.csv,294,3,0.5,0.894093
pdb6ood_A_original_CA_coordinates.csv,155,3,0.5,0.944651
pdb5psl_A_original_CA_coordinates.csv,121,3,0.5,0.937931
pdb5kn9_A_original_CA_coordinates.csv,222,3,0.5,0.877824
pdb8pku_A_original_CA_coordinates.csv,290,3,0.5,0.880733
pdb3f1p_A_original_CA_coordinates.csv,114,3,0.5,0.944463
pdb5d7d_A_original_CA_coordinates.csv,193,3,0.5,0.950639
pdb6fmw_A_original_CA_coordinates.csv,270,3,0.5,0.952758
pdb6cf8_A_original_CA_coordinates.csv,510,3,0.5,0.923585
pdb7eyk_A_original_CA_coordinates.csv,92,3,0.5,0.9221
pdb4hh5_A_original_CA_coordinates.csv,163,3,0.5,0.952823
pdb5qzz_A_original_CA_coordinates.csv,237,3,0.5,0.913559
pdb1k0x_A_original_CA_coordinates.csv,108,3,0.5,0.909952
pdb2mxx_A_original_CA_coordinates.csv,179,3,0.5,0.963407
pdb3ld3_A_original_CA_coordinates.csv,171,3,0.5,0.900926
pdb6np1_A_original_CA_coordinates.csv,268,3,0.5,0.832654
pdb5reu_A_original_CA_coordinates.csv,304,3,0.5,0.951385
pdb2oym_A_original_CA_coordinates.csv,434,3,0.5,0.963208
pdb4pkr_A_original_CA_coordinates.csv,495,3,0.5,0.954523
pdb6ct3_A_original_CA_coordinates.csv,249,3,0.5,0.878322
pdb2mg5_A_original_CA_coordinates.csv,148,3,0.5,0.975925
pdb8h5p_A_original_CA_coordinates.csv,306,3,0.5,0.911554
pdb7gd1_A_original_CA_coordinates.csv,304,3,0.5,0.943469
pdb4i8i_A_original_CA_coordinates.csv,250,3,0.5,0.914342
pdb7fo7_A_original_CA_coordinates.csv,237,3,0.5,0.970563
pdb5tcw_A_original_CA_coordinates.csv,298,3,0.5,0.89499
pdb2osr_A_original_CA_coordinates.csv,87,3,0.5,0.935777
pdb5s2a_A_original_CA_coordinates.csv,165,3,0.5,0.916346
pdb4qqs_A_original_CA_coordinates.csv,312,3,0.5,0.931922
pdb3pa4_A_original_CA_coordinates.csv,257,3,0.5,0.926372
pdb7zww_A_original_CA_coordinates.csv,131,3,0.5,0.949697
pdb4irl_A_original_CA_coordinates.csv,462,3,0.5,0.921936
pdb2zby_A_original_CA_coordinates.csv,400,3,0.5,0.898262
pdb2rei_A_original_CA_coordinates.csv,277,3,0.5,0.911157
pdb1yux_A_original_CA_coordinates.csv,200,3,0.5,0.917847
pdb4qu0_A_original_CA_coordinates.csv,240,3,0.5,0.913649
pdb8fqq_A_original_CA_coordinates.csv,355,3,0.5,0.943158
pdb7bpl_A_original_CA_coordinates.csv,110,3,0.5,0.915671
pdb5ujp_A_original_CA_coordinates.csv,112,3,0.5,0.937206
pdb3c72_A_original_CA_coordinates.csv,306,3,0.5,0.951501
pdb6ojx_A_original_CA_coordinates.csv,353,3,0.5,0.824744
pdb5cno_A_original_CA_coordinates.csv,300,3,0.5,0.943426
pdb5pfi_A_original_CA_coordinates.csv,115,3,0.5,0.861383
pdb6gmi_A_original_CA_coordinates.csv,120,3,0.5,0.925398
pdb4baj_A_original_CA_coordinates.csv,366,3,0.5,0.844893
pdb5iqs_A_original_CA_coordinates.csv,280,3,0.5,0.917698
pdb2y3h_A_original_CA_coordinates.csv,110,3,0.5,0.967829
pdb5hyq_A_original_CA_coordinates.csv,213,3,0.5,0.904816
pdb2hpg_A_original_CA_coordinates.csv,308,3,0.5,0.943245
pdb3f9t_A_original_CA_coordinates.csv,385,3,0.5,0.944235
pdb2dlx_A_original_CA_coordinates.csv,153,3,0.5,0.830769
pdb1ug2_A_original_CA_coordinates.csv,95,3,0.5,0.9559
pdb4cyq_A_original_CA_coordinates.csv,411,3,0.5,0.966396
pdb5weq_A_original_CA_coordinates.csv,211,3,0.5,0.971037
pdb4udt_A_original_CA_coordinates.csv,202,3,0.5,0.762751
pdb6imu_A_original_CA_coordinates.csv,494,3,0.5,0.94461
pdb6xr7_A_original_CA_coordinates.csv,287,3,0.5,0.945918
pdb6dg1_A_original_CA_coordinates.csv,105,3,0.5,0.917995
pdb3q5o_A_original_CA_coordinates.csv,100,3,0.5,0.938923
pdb6xu3_A_original_CA_coordinates.csv,320,3,0.5,0.954762
pdb7epj_A_original_CA_coordinates.csv,101,3,0.5,0.924757
pdb3ihg_A_original_CA_coordinates.csv,535,3,0.5,0.967937
pdb3t7f_A_original_CA_coordinates.csv,288,3,0.5,0.878826
pdb2ppe_A_original_CA_coordinates.csv,336,3,0.5,0.882395
pdb5z9k_A_original_CA_coordinates.csv,123,3,0.5,0.912626
pdb4axb_A_original_CA_coordinates.csv,526,3,0.5,0.939446
pdb2m8t_A_original_CA_coordinates.csv,112,3,0.5,0.927916
pdb5c0f_A_original_CA_coordinates.csv,277,3,0.5,0.890147
pdb4azd_A_original_CA_coordinates.csv,122,3,0.5,0.962009
pdb7puf_A_original_CA_coordinates.csv,295,3,0.5,0.953978
pdb5cgk_A_original_CA_coordinates.csv,129,3,0.5,0.945047
pdb5fmd_A_original_CA_coordinates.csv,624,3,0.5,0.867036
pdb6tol_A_original_CA_coordinates.csv,130,3,0.5,0.961444
pdb8k9y_A_original_CA_coordinates.csv,322,3,0.5,0.810541
pdb7b8b_A_original_CA_coordinates.csv,369,3,0.5,0.879265
pdb6zy1_A_original_CA_coordinates.csv,700,3,0.5,0.960843
pdb5kph_A_original_CA_coordinates.csv,85,3,0.5,0.942143
pdb7lv1_C_original_CA_coordinates.csv,106,3,0.5,0.90076
pdb5qet_A_original_CA_coordinates.csv,282,3,0.5,0.932977
pdb2cp3_A_original_CA_coordinates.csv,84,3,0.5,0.92379
pdb5vgl_A_original_CA_coordinates.csv,154,3,0.5,0.88769
pdb6qsp_A_original_CA_coordinates.csv,399,3,0.5,0.975216
pdb3cxg_A_original_CA_coordinates.csv,122,3,0.5,0.950029
pdb8ghy_A_original_CA_coordinates.csv,362,3,0.5,0.859102
pdb6v6o_D_original_CA_coordinates.csv,314,3,0.5,0.955584
pdb6thj_A_original_CA_coordinates.csv,139,3,0.5,0.93566
pdb4r8s_A_original_CA_coordinates.csv,256,3,0.5,0.974244
pdb7sjb_A_original_CA_coordinates.csv,137,3,0.5,0.935521
pdb6djg_A_original_CA_coordinates.csv,438,3,0.5,0.963979
pdb6x1r_A_original_CA_coordinates.csv,94,3,0.5,0.827866
pdb4iv0_A_original_CA_coordinates.csv,263,3,0.5,0.946601
pdb2agt_A_original_CA_coordinates.csv,316,3,0.5,0.933456
pdb3s2v_A_original_CA_coordinates.csv,254,3,0.5,0.880081
pdb3gqs_A_original_CA_coordinates.csv,100,3,0.5,0.877037
pdb7u9f_A_original_CA_coordinates.csv,454,3,0.5,0.955587
pdb2hqn_A_original_CA_coordinates.csv,109,3,0.5,0.953246
pdb4c9n_A_original_CA_coordinates.csv,408,3,0.5,0.949447
pdb5vyo_A_original_CA_coordinates.csv,189,3,0.5,0.92885
pdb5pd2_A_original_CA_coordinates.csv,115,3,0.5,0.974301
pdb2gvi_A_original_CA_coordinates.csv,195,3,0.5,0.945322
pdb2z59_A_original_CA_coordinates.csv,109,3,0.5,0.904652
pdb4key_A_original_CA_coordinates.csv,450,3,0.5,0.90157
pdb6pfs_A_original_CA_coordinates.csv,228,3,0.5,0.849437
pdb4ebj_A_original_CA_coordinates.csv,254,3,0.5,0.963013
pdb7s8z_A_original_CA_coordinates.csv,209,3,0.5,0.937656
pdb5tg4_A_original_CA_coordinates.csv,242,3,0.5,0.834605
pdb3lho_A_original_CA_coordinates.csv,250,3,0.5,0.91598
pdb5rfa_A_original_CA_coordinates.csv,301,3,0.5,0.89921
pdb4ttp_A_original_CA_coordinates.csv,201,3,0.5,0.952055
pdb5hqj_A_original_CA_coordinates.csv,280,3,0.5,0.92356
pdb8duy_A_original_CA_coordinates.csv,390,3,0.5,0.95941
pdb5qpt_A_original_CA_coordinates.csv,360,3,0.5,0.95338
pdb7ajw_A_original_CA_coordinates.csv,329,3,0.5,0.937033
pdb5uih_A_original_CA_coordinates.csv,159,3,0.5,0.936069
pdb6zsk_A_original_CA_coordinates.csv,136,3,0.5,0.92172
pdb6gpw_A_original_CA_coordinates.csv,209,3,0.5,0.865171
pdb4gt6_A_original_CA_coordinates.csv,374,3,0.5,0.965095
pdb6xuj_A_original_CA_coordinates.csv,224,3,0.5,0.926481
pdb6vdl_A_original_CA_coordinates.csv,200,3,0.5,0.954478
pdb3fhf_A_original_CA_coordinates.csv,212,3,0.5,0.854752
pdb3mmf_A_original_CA_coordinates.csv,257,3,0.5,0.970505
pdb3vb4_A_original_CA_coordinates.csv,301,3,0.5,0.86317
pdb7vhe_A_original_CA_coordinates.csv,283,3,0.5,0.939422
pdb2eqy_A_original_CA_coordinates.csv,122,3,0.5,0.920682
pdb3v2o_A_original_CA_coordinates.csv,158,3,0.5,0.90762
pdb1pl8_A_original_CA_coordinates.csv,356,3,0.5,0.915148
pdb6nkb_A_original_CA_coordinates.csv,227,3,0.5,0.863087
pdb5b78_A_original_CA_coordinates.csv,119,3,0.5,0.945848
pdb6etp_A_original_CA_coordinates.csv,124,3,0.5,0.969859
pdb4xv6_A_original_CA_coordinates.csv,289,3,0.5,0.929402
pdb7f51_A_original_CA_coordinates.csv,287,3,0.5,0.957355
pdb3ha8_A_original_CA_coordinates.csv,342,3,0.5,0.963732
pdb6lje_A_original_CA_coordinates.csv,101,3,0.5,0.915274
pdb8cj5_A_original_CA_coordinates.csv,908,3,0.5,0.685552
pdb5elv_A_original_CA_coordinates.csv,263,3,0.5,0.905887
pdb3d53_A_original_CA_coordinates.csv,170,3,0.5,0.963764
pdb8em5_A_original_CA_coordinates.csv,92,3,0.5,0.790706
pdb4f10_A_original_CA_coordinates.csv,353,3,0.5,0.956894
pdb3lat_A_original_CA_coordinates.csv,207,3,0.5,0.95956
pdb4e3m_A_original_CA_coordinates.csv,358,3,0.5,0.917714
pdb5wa9_A_original_CA_coordinates.csv,115,3,0.5,0.916177
pdb4uuo_A_original_CA_coordinates.csv,328,3,0.5,0.914987
pdb4prn_A_original_CA_coordinates.csv,276,3,0.5,0.895554
pdb7bnh_A_original_CA_coordinates.csv,96,3,0.5,0.963494
pdb5oss_A_original_CA_coordinates.csv,443,3,0.5,0.927807
pdb5zha_A_original_CA_coordinates.csv,263,3,0.5,0.762459
pdb5g1x_A_original_CA_coordinates.csv,262,3,0.5,0.866763
pdb7aq3_A_original_CA_coordinates.csv,568,3,0.5,0.884353
pdb5yum_A_original_CA_coordinates.csv,91,3,0.5,0.846151
pdb7s0n_A_original_CA_coordinates.csv,122,3,0.5,0.940298
pdb4c73_A_original_CA_coordinates.csv,414,3,0.5,0.918656
pdb3fgy_A_original_CA_coordinates.csv,132,3,0.5,0.897228
pdb2bbh_A_original_CA_coordinates.csv,220,3,0.5,0.983135
pdb7p27_A_original_CA_coordinates.csv,160,3,0.5,0.943516
pdb4ysa_A_original_CA_coordinates.csv,294,3,0.5,0.804196
pdb8fdl_A_original_CA_coordinates.csv,141,3,0.5,0.925376
pdb3ifo_H_original_CA_coordinates.csv,216,3,0.5,0.851133
pdb5qdn_A_original_CA_coordinates.csv,282,3,0.5,0.972984
pdb5nci_A_original_CA_coordinates.csv,262,3,0.5,0.879994
pdb6smw_A_original_CA_coordinates.csv,475,3,0.5,0.857154
pdb3on7_A_original_CA_coordinates.csv,263,3,0.5,0.892703
pdb3gpu_A_original_CA_coordinates.csv,251,3,0.5,0.977028
pdb6jym_A_original_CA_coordinates.csv,704,3,0.5,0.888493
pdb4d3a_A_original_CA_coordinates.csv,404,3,0.5,0.95781
pdb7vzq_A_original_CA_coordinates.csv,674,3,0.5,0.966259
pdb3u0x_A_original_CA_coordinates.csv,290,3,0.5,0.897865
pdb4y3d_A_original_CA_coordinates.csv,330,3,0.5,0.882455
pdb3nok_A_original_CA_coordinates.csv,234,3,0.5,0.877055
pdb8bbu_A_original_CA_coordinates.csv,121,3,0.5,0.95101
pdb6yea_A_original_CA_coordinates.csv,170,3,0.5,0.926694
pdb4hno_A_original_CA_coordinates.csv,285,3,0.5,0.906299
pdb5ub4_A_original_CA_coordinates.csv,278,3,0.5,0.919433
pdb4fb1_A_original_CA_coordinates.csv,354,3,0.5,0.947365
pdb2vw5_A_original_CA_coordinates.csv,214,3,0.5,0.806751
pdb4xvt_G_original_CA_coordinates.csv,341,3,0.5,0.965868
pdb1snr_A_original_CA_coordinates.csv,336,3,0.5,0.923128
pdb5aoh_A_original_CA_coordinates.csv,265,3,0.5,0.891101
pdb5wk0_A_original_CA_coordinates.csv,156,3,0.5,0.932572
pdb4gk1_A_original_CA_coordinates.csv,134,3,0.5,0.930023
pdb2mm3_A_original_CA_coordinates.csv,127,3,0.5,0.874003
pdb4ied_A_original_CA_coordinates.csv,241,3,0.5,0.873232
pdb7o82_A_original_CA_coordinates.csv,437,3,0.5,0.867174
pdb3bgv_A_original_CA_coordinates.csv,269,3,0.5,0.847941
pdb3m2i_A_original_CA_coordinates.csv,291,3,0.5,0.952688
pdb6zu3_A_original_CA_coordinates.csv,230,3,0.5,0.895412
pdb3o6h_A_original_CA_coordinates.csv,261,3,0.5,0.869142
pdb5ugf_A_original_CA_coordinates.csv,286,3,0.5,0.849918
pdb5wof_A_original_CA_coordinates.csv,84,3,0.5,0.963809
pdb3dhj_A_original_CA_coordinates.csv,100,3,0.5,0.939809
pdb4z6b_A_original_CA_coordinates.csv,282,3,0.5,0.876011
pdb5sha_A_original_CA_coordinates.csv,313,3,0.5,0.914495
pdb4l7e_A_original_CA_coordinates.csv,180,3,0.5,0.923012
pdb3n7c_A_original_CA_coordinates.csv,107,3,0.5,0.917349
pdb3vo0_A_original_CA_coordinates.csv,466,3,0.5,0.91517
pdb7gbt_A_original_CA_coordinates.csv,304,3,0.5,0.968259
pdb3c6x_A_original_CA_coordinates.csv,256,3,0.5,0.911802
pdb4wnk_A_original_CA_coordinates.csv,499,3,0.5,0.911
pdb6eu6_A_original_CA_coordinates.csv,405,3,0.5,0.950856
pdb3fse_A_original_CA_coordinates.csv,328,3,0.5,0.938474
pdb6l4n_A_original_CA_coordinates.csv,90,3,0.5,0.821122
pdb1j8b_A_original_CA_coordinates.csv,85,3,0.5,0.97673
pdb2d9f_A_original_CA_coordinates.csv,135,3,0.5,0.919578
pdb2vxv_H_original_CA_coordinates.csv,214,3,0.5,0.848805
pdb6qqi_A_original_CA_coordinates.csv,116,3,0.5,0.926362
